,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4766927,160004497019,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,381.2,491.1,425.4,434.9,280.0
4767731,160004423908,2016,Altos,PI,20.0,F,1,1,,,Altos,475.3,560.6,553.9,514.8,580.0
4768185,160004747300,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,499.6,436.9,433.7,408.1,360.0
4768502,160004759286,2016,Altos,PI,28.0,F,1,1,,,Altos,,,,,
4771151,160004926287,2016,Altos,PI,23.0,M,1,1,,,Altos,474.7,538.7,484.8,411.2,400.0
4772438,160004716914,2016,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,438.5,471.4,547.2,413.9,360.0
4774374,160004936994,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,,,,,
4774457,160004711556,2016,Altos,PI,16.0,M,3,1,,,Altos,571.3,531.4,527.3,473.5,560.0
4777316,160004673889,2016,Altos,PI,36.0,F,1,1,,,Altos,437.0,358.9,500.2,490.7,380.0
4778293,160004619569,2016,Altos,PI,17.0,M,3,1,,,Altos,456.8,543.7,498.3,436.1,440.0
4780221,160004595894,2016,Altos,PI,16.0,F,3,1,,,Altos,430.8,464.7,514.9,404.8,380.0
4782235,160004694056,2016,Altos,PI,19.0,F,1,1,,,Altos,369.8,447.1,523.0,512.7,580.0
4785852,160004648989,2016,Altos,PI,34.0,F,1,1,,,Altos,480.8,558.5,547.3,471.0,580.0
4788224,160004925483,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,417.9,480.4,457.3,429.4,520.0
4788956,160004810073,2016,Altos,PI,17.0,F,1,1,,,Altos,570.7,571.2,605.4,577.4,580.0
4796746,160004627757,2016,Altos,PI,17.0,F,3,1,,,Altos,444.3,494.6,489.3,421.7,440.0
4798039,160004744375,2016,Altos,PI,33.0,M,1,1,,,Altos,,,,,
4798191,160004654120,2016,Altos,PI,16.0,M,3,1,,,Altos,411.1,428.7,421.6,371.9,380.0
4798229,160004744378,2016,Altos,PI,17.0,F,3,1,,,Altos,395.2,460.9,510.0,355.1,640.0
4800828,160004889779,2016,Altos,PI,18.0,F,1,1,,,Altos,406.3,352.6,478.6,428.3,580.0
4801584,160004526497,2016,Altos,PI,16.0,M,3,1,,,Altos,362.5,526.8,464.9,394.8,380.0
4802084,160004928652,2016,Altos,PI,22.0,F,1,1,,,Altos,448.5,432.0,514.2,401.0,440.0
4802479,160004830842,2016,Altos,PI,16.0,M,3,1,,,Altos,465.3,432.9,429.0,508.9,420.0
4804322,160004522642,2016,Altos,PI,19.0,M,1,1,,,Altos,569.6,653.5,580.8,649.5,680.0
4804448,160004803577,2016,Altos,PI,28.0,F,1,1,,,Altos,515.1,425.4,445.4,376.7,420.0
4805484,160004742506,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,,,,,
4808783,160004926826,2016,Altos,PI,19.0,F,1,1,,,Altos,486.3,598.5,501.4,379.1,500.0
4812433,160004931417,2016,Altos,PI,18.0,F,1,1,,,Altos,419.2,570.6,416.3,397.7,380.0
4813637,160004752919,2016,Altos,PI,17.0,F,1,1,,,Altos,614.2,639.1,609.5,534.5,800.0
4813783,160004526430,2016,Altos,PI,18.0,M,1,1,,,Altos,579.2,558.3,583.8,488.5,600.0
4813944,160004752931,2016,Altos,PI,24.0,F,1,1,,,Altos,469.4,514.2,503.3,380.7,620.0
4815920,160004688830,2016,Altos,PI,29.0,F,1,1,,,Altos,,,,,
4820759,160004628249,2016,Altos,PI,25.0,M,1,1,,,Altos,414.0,372.3,436.2,373.9,280.0
4822349,160004690746,2016,Altos,PI,23.0,F,1,1,,,Altos,418.6,531.8,511.7,534.1,500.0
4825321,160004888287,2016,Altos,PI,29.0,F,1,1,,,Altos,443.7,463.5,442.0,402.9,420.0
4826797,160004751649,2016,Altos,PI,22.0,F,1,1,,,Altos,390.9,435.2,445.3,441.4,380.0
4827716,160004749302,2016,Altos,PI,35.0,M,1,1,,,Altos,,,,,
4831179,160004717019,2016,Altos,PI,30.0,F,1,1,,,Altos,,,,,
4833499,160004927099,2016,Altos,PI,24.0,M,1,1,,,Altos,518.9,591.4,557.0,570.8,560.0
4834128,160004993058,2016,Altos,PI,18.0,M,3,1,,,Altos,454.2,393.8,494.7,482.1,440.0
4834181,160005018068,2016,Altos,PI,20.0,F,1,1,,,Altos,402.9,412.1,511.0,488.1,280.0
4840884,160004946204,2016,Altos,PI,17.0,F,3,1,,,Altos,,,,,
4842163,160004939955,2016,Altos,PI,33.0,F,1,1,,,Altos,,,,,
4846934,160004926919,2016,Altos,PI,30.0,F,4,1,,,Altos,,,,,
4847164,160004894006,2016,Altos,PI,20.0,M,1,1,,,Altos,655.0,597.0,546.0,751.9,820.0
4847288,160004919069,2016,Altos,PI,27.0,M,1,1,,,Altos,385.1,463.2,378.3,536.3,560.0
4847926,160004735583,2016,Altos,PI,22.0,M,1,1,,,Altos,476.4,367.2,,,
4853305,160004816621,2016,Altos,PI,19.0,F,3,1,,,Altos,416.5,457.1,496.8,480.4,380.0
4855555,160004823379,2016,Altos,PI,21.0,M,1,1,,,Altos,396.0,450.7,481.4,338.2,360.0
4860067,160005082224,2016,Altos,PI,21.0,M,2,2,Altos,2.0,Altos,395.2,418.3,371.7,461.5,0.0
4866655,160004912444,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,530.3,552.3,487.8,414.5,520.0
4888324,160004892911,2016,Altos,PI,21.0,M,2,2,Altos,2.0,Altos,543.4,587.1,544.9,462.2,460.0
4890423,160004987512,2016,Altos,PI,19.0,F,1,1,,,Altos,503.5,486.5,548.8,423.5,580.0
4894423,160005052093,2016,Altos,PI,27.0,F,1,1,,,Altos,,,,,
4897848,160004724811,2016,Altos,PI,28.0,M,1,1,,,Altos,,,,,
4908888,160005142079,2016,Altos,PI,21.0,F,1,1,,,Altos,529.1,401.9,450.5,405.7,380.0
4919230,160005101293,2016,Altos,PI,27.0,F,2,2,Altos,2.0,Altos,434.0,438.0,429.8,394.5,380.0
4922121,160005113835,2016,Altos,PI,33.0,F,2,2,Altos,2.0,Altos,379.3,532.0,471.3,452.1,440.0
4925804,160004913486,2016,Altos,PI,45.0,M,1,1,,,Teresina,479.8,627.7,576.1,688.5,540.0
4928532,160005028568,2016,Altos,PI,31.0,F,2,2,Altos,2.0,Altos,401.0,478.2,461.8,359.0,480.0
4932440,160004919355,2016,Altos,PI,23.0,M,1,1,,,Altos,450.7,512.7,487.6,418.8,0.0
4946835,160004964359,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,539.5,550.4,464.3,368.4,600.0
4953085,160004715326,2016,Altos,PI,28.0,M,1,1,,,Altos,,,,,
4954776,160004925793,2016,Altos,PI,34.0,F,1,1,,,Altos,408.1,505.6,536.2,461.1,460.0
4955369,160005020766,2016,Altos,PI,25.0,F,1,1,,,Altos,465.1,484.8,500.1,480.9,440.0
4965536,160005035098,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,421.8,462.6,454.3,386.7,480.0
4966962,160005126662,2016,Altos,PI,20.0,F,1,1,,,Altos,440.6,433.4,449.0,496.5,620.0
4969924,160005139300,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,472.1,480.9,460.3,370.2,560.0
4972531,160005123439,2016,Altos,PI,24.0,F,1,1,,,Teresina,,,,,
4973016,160004896932,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,398.8,496.3,462.2,418.1,360.0
4973472,160004833916,2016,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,389.1,527.2,476.5,369.4,400.0
4974087,160004715450,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,409.4,491.0,490.8,375.4,580.0
4982179,160004960492,2016,Altos,PI,17.0,M,2,3,Altos,4.0,Altos,425.5,502.9,503.3,498.8,420.0
4996236,160005112962,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,475.0,431.9,460.7,412.4,340.0
4998264,160005190564,2016,Altos,PI,16.0,F,3,1,,,Altos,536.5,597.7,525.6,436.4,500.0
4998645,160004863311,2016,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,436.9,373.8,355.0,342.5,380.0
5000607,160005174315,2016,Altos,PI,30.0,F,1,1,,,Altos,460.1,524.7,515.7,399.2,600.0
5001814,160005056176,2016,Altos,PI,18.0,M,1,1,,,Altos,464.3,477.0,460.2,413.5,480.0
5004302,160004892880,2016,Altos,PI,21.0,M,1,1,,,Altos,402.9,426.7,422.7,459.7,360.0
5006649,160004885480,2016,Altos,PI,31.0,M,1,1,,,Altos,425.0,681.8,553.0,398.6,760.0
5010692,160005019434,2016,Altos,PI,22.0,F,1,1,,,Altos,564.1,593.7,598.0,481.2,600.0
5016549,160004921692,2016,Altos,PI,16.0,M,3,1,,,Altos,419.7,550.7,525.9,466.3,520.0
5016788,160005005491,2016,Altos,PI,42.0,F,1,1,,,Altos,500.6,498.7,487.6,438.0,560.0
5018702,160005092441,2016,Altos,PI,16.0,F,3,1,,,Altos,436.7,529.9,544.3,397.5,520.0
5018841,160005126568,2016,Altos,PI,52.0,M,1,1,,,Altos,425.8,614.7,543.8,481.0,480.0
5020785,160005047235,2016,Altos,PI,21.0,F,1,1,,,Altos,441.2,464.0,490.7,444.7,400.0
5027510,160004857831,2016,Altos,PI,23.0,M,2,2,Altos,2.0,Altos,444.0,466.7,396.7,466.0,0.0
5032256,160004909106,2016,Altos,PI,20.0,F,1,1,,,Altos,446.9,509.3,518.0,463.5,540.0
5038596,160004813183,2016,Altos,PI,22.0,M,1,1,,,Altos,,,,,
5038759,160004853079,2016,Altos,PI,16.0,F,3,1,,,Altos,450.5,480.2,509.5,482.6,580.0
5040064,160005025668,2016,Altos,PI,23.0,F,1,1,,,Altos,,,,,
5043226,160004831240,2016,Altos,PI,45.0,F,1,1,,,Altos,,,,,
5043602,160004831275,2016,Altos,PI,50.0,F,1,1,,,Altos,401.7,370.7,462.5,448.3,0.0
5048724,160004787487,2016,Altos,PI,19.0,M,1,1,,,Altos,396.5,460.5,554.1,554.4,380.0
5050160,160004969645,2016,Altos,PI,21.0,F,1,1,,,Altos,,,,,
5053547,160004988564,2016,Altos,PI,46.0,M,4,1,,,Altos,416.1,495.2,479.9,425.0,220.0
5055334,160004892464,2016,Altos,PI,41.0,F,1,1,,,Altos,,,,,
5059288,160005174100,2016,Altos,PI,16.0,F,3,1,,,Altos,442.9,505.2,555.6,460.1,540.0
5059672,160004927941,2016,Altos,PI,16.0,F,3,1,,,Altos,466.6,471.4,535.6,518.7,460.0
5059953,160005192127,2016,Altos,PI,22.0,F,1,1,,,Altos,388.6,537.8,457.6,379.8,620.0
5067376,160005159947,2016,Altos,PI,27.0,F,1,1,,,Altos,470.3,555.8,549.6,377.0,380.0
5080267,160005164583,2016,Altos,PI,29.0,M,1,1,,,Altos,457.7,593.1,445.7,421.8,520.0
5082280,160005179443,2016,Altos,PI,23.0,M,1,1,,,Altos,512.3,427.6,412.2,470.9,360.0
5093756,160004969712,2016,Altos,PI,32.0,M,1,1,,,Altos,564.5,622.3,555.6,779.5,600.0
5094537,160004850073,2016,Altos,PI,31.0,F,1,1,,,Altos,,,,,
5094982,160004966520,2016,Altos,PI,16.0,F,3,1,,,Altos,498.8,482.3,386.5,376.4,440.0
5097620,160004977026,2016,Altos,PI,22.0,M,1,1,,,Altos,482.7,574.6,590.9,471.5,580.0
5112947,160004847020,2016,Altos,PI,27.0,M,1,1,,,Altos,436.5,584.2,,,
5123695,160005022837,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,401.4,403.3,484.8,451.9,340.0
5124043,160004984623,2016,Altos,PI,33.0,F,1,1,,,Altos,490.9,563.7,525.8,445.1,420.0
5125385,160005275731,2016,Altos,PI,19.0,F,1,1,,,Altos,458.5,645.6,586.7,591.7,680.0
5126824,160005314733,2016,Altos,PI,29.0,F,1,1,,,Altos,500.5,470.3,465.9,386.0,460.0
5127721,160005279409,2016,Altos,PI,29.0,F,1,1,,,Altos,426.7,499.4,461.8,398.9,360.0
5132386,160005062562,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,442.4,470.8,455.2,393.1,580.0
5134454,160005225045,2016,Altos,PI,22.0,F,1,1,,,Altos,417.4,484.5,490.3,371.9,500.0
5134481,160005150007,2016,Altos,PI,18.0,M,1,1,,,Altos,439.3,555.6,564.3,512.4,440.0
5135531,160004958301,2016,Altos,PI,32.0,F,1,1,,,Altos,445.8,556.6,581.9,365.4,480.0
5139990,160005164330,2016,Altos,PI,21.0,F,1,1,,,Piripiri,451.9,403.6,499.7,345.4,380.0
5140999,160005315705,2016,Altos,PI,20.0,F,1,1,,,Altos,435.3,497.3,546.1,411.5,460.0
5141450,160005093249,2016,Altos,PI,19.0,F,1,1,,,Altos,527.1,635.6,625.3,557.4,900.0
5143132,160005130181,2016,Altos,PI,20.0,F,1,1,,,Altos,476.0,455.9,540.4,555.0,620.0
5143837,160005160418,2016,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,,,,,
5145682,160004828672,2016,Altos,PI,21.0,F,1,1,,,Altos,421.9,512.2,416.2,449.6,540.0
5145953,160004975715,2016,Altos,PI,55.0,F,1,1,,,Altos,441.4,418.0,536.6,447.0,260.0
5147481,160004774659,2016,Altos,PI,20.0,F,1,1,,,Altos,386.6,460.3,471.2,432.7,520.0
5148532,160004989363,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,475.8,379.8,408.3,381.9,540.0
5152444,160005106642,2016,Altos,PI,15.0,F,3,1,,,Altos,384.4,502.4,535.5,490.9,620.0
5153553,160005219114,2016,Altos,PI,19.0,F,1,1,,,Altos,,,,,
5155214,160005059987,2016,Altos,PI,21.0,M,3,1,,,Altos,,,,,
5155333,160005313598,2016,Altos,PI,18.0,F,1,1,,,Altos,456.6,508.5,468.8,386.8,520.0
5157040,160005079848,2016,Altos,PI,18.0,F,1,1,,,Altos,503.7,526.6,395.6,451.8,380.0
5168432,160005019585,2016,Altos,PI,20.0,M,1,1,,,Altos,522.2,480.8,493.6,469.2,480.0
5168877,160005015646,2016,Altos,PI,19.0,F,1,1,,,Altos,500.2,482.9,529.3,376.4,560.0
5168992,160005080227,2016,Altos,PI,20.0,F,1,1,,,Altos,417.4,438.6,450.3,462.2,360.0
5169624,160004957422,2016,Altos,PI,27.0,F,1,1,,,Altos,444.2,496.7,459.4,533.8,540.0
5170071,160005119170,2016,Altos,PI,20.0,F,1,1,,,Altos,385.3,426.8,453.9,374.6,520.0
5171146,160004798862,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,446.2,564.7,412.7,399.7,460.0
5171646,160005290943,2016,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,397.4,371.7,389.1,375.3,360.0
5173134,160005074988,2016,Altos,PI,18.0,M,3,1,,,Altos,439.4,394.9,356.1,357.1,460.0
5173823,160005124486,2016,Altos,PI,25.0,F,1,1,,,Altos,,,,,
5174233,160004996179,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
5174918,160005128162,2016,Altos,PI,20.0,F,1,1,,,Altos,402.2,559.8,541.0,458.2,520.0
5177547,160005235827,2016,Altos,PI,23.0,F,2,2,Altos,2.0,Altos,392.9,526.6,492.0,377.2,420.0
5180365,160005110667,2016,Altos,PI,20.0,M,3,1,,,Altos,425.0,495.7,576.5,435.7,360.0
5181615,160004982373,2016,Altos,PI,20.0,M,1,1,,,Altos,390.0,404.3,401.2,473.6,400.0
5181861,160004982383,2016,Altos,PI,35.0,F,3,1,,,Altos,,,,,
5186278,160004966281,2016,Altos,PI,20.0,F,1,1,,,Altos,373.6,568.8,492.8,599.9,580.0
5191743,160005373587,2016,Altos,PI,18.0,M,1,1,,,Altos,579.9,621.1,591.4,394.8,800.0
5194764,160005178840,2016,Altos,PI,26.0,M,1,1,,,Altos,,,,,
5195141,160005302743,2016,Altos,PI,21.0,F,1,1,,,Altos,420.3,514.5,501.2,402.9,480.0
5195295,160005354268,2016,Altos,PI,18.0,F,1,1,,,Altos,397.1,457.1,372.3,392.7,500.0
5197445,160004988962,2016,Altos,PI,22.0,F,1,1,,,Altos,,,,,
5197663,160005158907,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,508.8,467.7,370.9,355.0,400.0
5198772,160005031927,2016,Altos,PI,33.0,M,1,1,,,Altos,521.1,501.5,512.4,372.2,580.0
5201790,160004952301,2016,Altos,PI,23.0,F,1,1,,,Altos,406.7,428.5,429.8,437.8,320.0
5202149,160005368989,2016,Altos,PI,28.0,M,1,1,,,Altos,447.3,361.2,389.8,465.5,480.0
5204448,160005056581,2016,Altos,PI,28.0,F,1,1,,,Altos,562.1,625.5,600.5,524.8,740.0
5204874,160004962669,2016,Altos,PI,18.0,M,1,1,,,Altos,486.4,349.3,386.4,478.4,460.0
5205095,160005238224,2016,Altos,PI,18.0,M,3,1,,,Altos,375.7,405.4,433.5,434.3,360.0
5205473,160005071135,2016,Altos,PI,24.0,F,1,1,,,Altos,427.6,369.3,437.1,477.6,480.0
5205929,160005140098,2016,Altos,PI,24.0,F,1,1,,,Altos,433.1,557.0,479.8,460.6,440.0
5209678,160005215340,2016,Altos,PI,30.0,F,1,1,,,Altos,,,,,
5213977,160005230686,2016,Altos,PI,28.0,F,1,1,,,Altos,547.2,570.8,537.9,468.7,500.0
5215677,160005238767,2016,Altos,PI,22.0,F,1,1,,,Altos,385.2,474.5,518.9,377.5,320.0
5215700,160005183671,2016,Altos,PI,28.0,F,1,1,,,Altos,385.4,386.4,478.6,389.1,320.0
5216533,160005183734,2016,Altos,PI,31.0,M,3,1,,,Altos,419.0,602.7,543.5,432.3,440.0
5217832,160005216798,2016,Altos,PI,36.0,M,1,1,,,Altos,,,,,
5220282,160005209752,2016,Altos,PI,33.0,M,1,1,,,Altos,,,,,
5230686,160005236638,2016,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,458.5,464.2,494.9,411.8,420.0
5230692,160005236644,2016,Altos,PI,18.0,M,1,1,,,Altos,415.7,579.0,539.0,464.3,460.0
5230760,160005185198,2016,Altos,PI,23.0,M,1,1,,,Altos,,,,,
5235521,160005192944,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
5240253,160005397583,2016,Altos,PI,19.0,F,1,1,,,Altos,490.3,575.3,555.6,475.1,380.0
5240884,160005386625,2016,Altos,PI,61.0,M,1,1,,,Altos,409.2,549.2,462.8,362.7,0.0
5242395,160005379419,2016,Altos,PI,18.0,F,1,1,,,Altos,466.0,468.0,492.7,366.3,540.0
5244564,160005405194,2016,Altos,PI,39.0,F,1,1,,,Altos,476.6,493.4,466.1,416.1,400.0
5246604,160005401754,2016,Altos,PI,21.0,M,4,1,,,Altos,441.1,454.5,470.7,409.2,380.0
5247087,160005379842,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,413.3,484.0,483.6,559.1,520.0
5248187,160005398160,2016,Altos,PI,18.0,F,1,1,,,Altos,497.5,597.0,533.9,559.2,620.0
5253044,160005394833,2016,Altos,PI,19.0,M,1,1,,,Altos,411.5,418.7,479.6,417.7,440.0
5255855,160005428496,2016,Altos,PI,16.0,M,3,1,,,Altos,503.4,593.0,503.4,487.5,480.0
5258221,160005465113,2016,Altos,PI,18.0,F,1,1,,,Altos,450.6,478.9,443.7,427.8,600.0
5261020,160005417838,2016,Altos,PI,34.0,M,1,1,,,Altos,,,,,
5261266,160005432498,2016,Altos,PI,16.0,M,3,1,,,Altos,458.9,477.3,495.4,409.8,420.0
5263777,160005428998,2016,Altos,PI,30.0,F,1,1,,,Altos,443.7,411.9,478.1,434.5,280.0
5264174,160005454544,2016,Altos,PI,18.0,F,3,1,,,Altos,,,,,
5270490,160005422094,2016,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,430.9,568.9,517.3,491.1,240.0
5272222,160005422174,2016,Altos,PI,17.0,F,2,3,Altos,4.0,Altos,444.2,508.6,511.4,419.8,520.0
5273153,160005425876,2016,Altos,PI,19.0,M,1,1,,,Altos,488.8,565.1,,,
5274863,160005063946,2016,Altos,PI,35.0,M,1,1,,,Altos,517.1,652.3,595.9,543.2,600.0
5277086,160005140316,2016,Altos,PI,22.0,F,1,1,,,Altos,,,,,
5279758,160004952441,2016,Altos,PI,24.0,F,1,1,,,Altos,562.7,628.7,587.9,663.5,620.0
5280138,160005338965,2016,Altos,PI,33.0,F,1,1,,,Altos,495.2,551.6,542.9,532.6,400.0
5283875,160005290517,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
5287299,160005343650,2016,Altos,PI,27.0,M,1,1,,,Bom Jesus,,,,,
5288813,160005246477,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,433.6,459.8,458.5,360.6,240.0
5291270,160005293734,2016,Altos,PI,52.0,F,1,1,,,Altos,,,,,
5297487,160005326499,2016,Altos,PI,21.0,F,1,1,,,Altos,,,,,
5299729,160005306828,2016,Altos,PI,39.0,M,1,1,,,Altos,463.9,580.8,568.5,395.0,560.0
5304839,160005314204,2016,Altos,PI,22.0,F,1,1,,,Altos,399.2,556.1,455.1,558.3,700.0
5305324,160005384564,2016,Altos,PI,28.0,M,2,2,Altos,2.0,Altos,,,,,
5305385,160005170000,2016,Altos,PI,15.0,F,3,1,,,Altos,457.0,526.9,534.6,436.6,520.0
5311159,160005031356,2016,Altos,PI,16.0,F,3,1,,,Altos,442.8,555.7,554.5,432.1,560.0
5311591,160005143060,2016,Altos,PI,24.0,F,1,1,,,Altos,,,,,
5318697,160004972914,2016,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,404.4,537.2,541.3,405.6,440.0
5322017,160005372657,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,424.3,417.1,457.7,353.0,320.0
5323960,160005276132,2016,Altos,PI,46.0,M,1,1,,,Altos,,,,,
5327752,160005346151,2016,Altos,PI,24.0,F,1,1,,,Altos,411.7,440.6,429.1,550.3,400.0
5328960,160005340297,2016,Altos,PI,17.0,F,3,1,,,Altos,481.2,536.3,523.5,371.3,380.0
5332148,160005021590,2016,Altos,PI,34.0,F,1,1,,,Altos,459.2,468.2,439.7,415.9,420.0
5332202,160005004676,2016,Altos,PI,16.0,F,3,1,,,Altos,428.5,479.0,512.5,358.0,340.0
5332915,160005256482,2016,Altos,PI,16.0,F,3,1,,,Altos,427.1,479.5,494.2,412.8,580.0
5333010,160005325220,2016,Altos,PI,18.0,M,3,1,,,Altos,428.1,362.7,540.9,391.6,180.0
5334632,160005004883,2016,Altos,PI,20.0,F,1,1,,,Altos,,,,,
5335568,160005036875,2016,Altos,PI,19.0,F,3,1,,,Teresina,461.3,552.5,531.0,438.0,560.0
5336545,160005481706,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,,,,,
5339656,160005323832,2016,Altos,PI,18.0,F,3,1,,,Teresina,436.7,471.6,494.9,384.6,460.0
5340068,160005098660,2016,Altos,PI,21.0,F,1,1,,,Altos,585.2,663.0,625.7,407.4,680.0
5340237,160005241840,2016,Altos,PI,19.0,F,1,1,,,Altos,410.4,438.4,419.5,466.4,380.0
5349927,160005345290,2016,Altos,PI,17.0,M,2,2,Pau D'Arco do Piauí,3.0,Altos,487.5,447.5,479.4,522.6,0.0
5350633,160005304760,2016,Altos,PI,38.0,F,1,1,,,Altos,418.4,411.4,545.2,423.5,420.0
5355571,160005062138,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,,,,,
5356017,160005095217,2016,Altos,PI,19.0,F,1,1,,,Altos,,,,,
5357538,160005326535,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,495.5,546.8,557.7,399.2,520.0
5359377,160005404483,2016,Altos,PI,17.0,M,3,1,,,Altos,369.2,398.1,445.5,385.0,440.0
5362094,160005099424,2016,Altos,PI,18.0,F,2,2,Teresina,2.0,Altos,434.4,483.1,450.1,392.8,360.0
5363847,160005411809,2016,Altos,PI,16.0,M,3,1,,,Altos,472.1,565.4,567.3,457.7,420.0
5364204,160005549117,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,404.8,510.2,425.1,484.0,520.0
5367056,160005115577,2016,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,474.7,453.0,445.2,415.4,400.0
5367349,160004971947,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,475.6,475.3,480.8,421.8,400.0
5371020,160005340453,2016,Altos,PI,45.0,F,1,1,,,Altos,395.8,522.1,445.9,349.0,420.0
5372485,160005402716,2016,Altos,PI,18.0,M,2,2,Teresina,2.0,Altos,460.4,541.3,575.6,390.4,540.0
5375368,160005295545,2016,Altos,PI,17.0,F,3,1,,,Altos,,,,,
5376467,160005332620,2016,Altos,PI,24.0,M,2,2,Altos,2.0,Altos,,,,,
5379374,160005292918,2016,Altos,PI,38.0,M,1,1,,,Altos,455.4,513.7,489.2,390.2,280.0
5380149,160005632878,2016,Altos,PI,21.0,M,1,1,,,Altos,425.2,416.4,494.7,549.5,560.0
5381432,160005362467,2016,Altos,PI,24.0,M,1,1,,,Altos,453.4,427.5,432.9,408.5,380.0
5390205,160005574375,2016,Altos,PI,17.0,F,3,1,,,Altos,397.9,533.7,424.6,387.1,580.0
5390282,160005536269,2016,Altos,PI,29.0,M,1,1,,,Altos,,,,,
5394804,160005511219,2016,Altos,PI,31.0,F,1,1,,,Altos,427.3,561.1,489.4,471.9,560.0
5396582,160005514892,2016,Altos,PI,33.0,F,1,1,,,Altos,419.7,511.7,473.7,538.7,420.0
5397499,160005574868,2016,Altos,PI,16.0,F,1,1,,,Altos,404.8,371.8,445.8,412.4,440.0
5398715,160005341250,2016,Altos,PI,21.0,F,1,1,,,Altos,471.6,570.5,564.0,505.8,480.0
5402190,160005575490,2016,Altos,PI,17.0,F,3,1,,,Altos,426.3,415.1,470.0,493.5,320.0
5403533,160005338756,2016,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,456.3,437.6,504.9,425.6,480.0
5404244,160005644470,2016,Altos,PI,26.0,F,1,1,,,Altos,401.8,547.6,515.1,468.0,400.0
5404746,160005293727,2016,Altos,PI,16.0,M,3,1,,,Altos,544.0,519.8,383.0,383.1,520.0
5412720,160005525359,2016,Altos,PI,25.0,F,1,1,,,Altos,,,,,
5412976,160005293038,2016,Altos,PI,18.0,M,1,1,,,Altos,418.2,429.6,471.8,441.2,540.0
5414378,160005613245,2016,Altos,PI,19.0,M,3,1,,,Altos,534.5,463.9,398.8,433.5,400.0
5415233,160005336379,2016,Altos,PI,20.0,F,1,1,,,Altos,471.8,577.3,572.3,471.7,620.0
5415275,160005601284,2016,Altos,PI,17.0,F,3,1,,,Altos,395.9,475.2,523.5,395.0,520.0
5416161,160005257068,2016,Altos,PI,15.0,F,3,1,,,Altos,593.3,633.4,621.6,474.5,820.0
5416871,160005572995,2016,Altos,PI,17.0,F,3,1,,,Altos,554.4,532.2,553.6,560.2,620.0
5419843,160005608639,2016,Altos,PI,37.0,F,1,1,,,Altos,465.1,539.9,472.8,497.4,500.0
5420053,160005554183,2016,Altos,PI,22.0,F,1,1,,,Altos,417.2,485.7,501.4,504.9,400.0
5423303,160005351049,2016,Altos,PI,17.0,M,3,1,,,Altos,406.9,453.3,428.8,362.5,340.0
5426097,160005513839,2016,Altos,PI,20.0,M,1,1,,,São Paulo,,,,,
5428154,160005611898,2016,Altos,PI,29.0,F,1,1,,,Altos,380.9,486.4,506.9,360.8,400.0
