,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2269980,180009402413,2018,Altos,PI,37.0,M,2,2,Altos,2.0,Altos,,,,,
2272853,180009788354,2018,Altos,PI,19.0,M,1,1,,,Altos,404.0,522.7,334.4,531.2,380.0
2273037,180009466727,2018,Altos,PI,21.0,F,1,1,,,Altos,510.7,564.1,593.4,478.8,560.0
2274962,180009777832,2018,Altos,PI,17.0,M,3,1,,,Altos,515.8,594.0,539.3,583.2,540.0
2275039,180009777851,2018,Altos,PI,25.0,F,1,1,,,Altos,533.4,612.2,487.8,450.6,560.0
2288109,180010185696,2018,Altos,PI,25.0,F,1,1,,,Altos,543.4,451.6,435.4,615.4,360.0
2300888,180009895828,2018,Altos,PI,18.0,M,3,1,,,Altos,470.3,413.6,428.7,456.4,360.0
2307481,180010073566,2018,Altos,PI,25.0,M,1,1,,,Altos,498.1,492.2,588.8,432.6,520.0
2308286,180010130386,2018,Altos,PI,30.0,F,1,1,,,Teresina,,,,,
2309058,180010130928,2018,Altos,PI,18.0,M,1,1,,,Altos,443.9,585.6,496.9,494.7,460.0
2309410,180010129337,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,367.7,506.5,472.0,492.7,380.0
2314101,180010134395,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,439.5,409.9,429.5,459.4,320.0
2315194,180010184914,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,489.4,452.5,576.1,452.3,320.0
2316203,180010140062,2018,Altos,PI,23.0,M,1,1,,,Altos,416.3,547.2,471.8,402.6,460.0
2317313,180010077711,2018,Altos,PI,18.0,F,2,4,Teresina,4.0,Altos,650.2,688.3,706.5,711.7,940.0
2317989,180009869314,2018,Altos,PI,19.0,M,1,1,,,Altos,465.3,622.9,510.4,443.1,780.0
2321741,180010096964,2018,Altos,PI,23.0,F,2,2,Altos,2.0,Altos,565.9,505.9,469.6,476.8,400.0
2322609,180009921598,2018,Altos,PI,22.0,F,1,1,,,Altos,491.0,565.3,517.9,587.8,380.0
2324746,180010139807,2018,Altos,PI,30.0,M,1,1,,,Altos,,,,,
2326273,180010144506,2018,Altos,PI,22.0,F,1,1,,,Altos,428.9,545.0,409.5,392.3,540.0
2326679,180009978153,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,461.7,538.1,437.2,447.0,560.0
2326957,180009977790,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
2327681,180010142726,2018,Altos,PI,27.0,M,1,1,,,Altos,,,,,
2328183,180010144085,2018,Altos,PI,22.0,F,1,1,,,Altos,439.6,625.4,553.5,564.0,500.0
2332505,180009982202,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,419.3,501.6,329.6,383.6,340.0
2333140,180010197142,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,,514.6,485.3,,320.0
2334820,180010146643,2018,Altos,PI,23.0,M,1,1,,,Altos,455.7,597.8,569.3,650.5,380.0
2336241,180010200580,2018,Altos,PI,22.0,F,1,1,,,Altos,483.4,527.2,477.6,430.6,300.0
2336399,180010040553,2018,Altos,PI,23.0,M,1,1,,,Altos,,476.8,386.4,,0.0
2337180,180010098277,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,485.0,538.2,521.1,474.5,440.0
2343145,180010180171,2018,Altos,PI,39.0,M,1,1,,,Altos,558.2,642.3,611.4,490.5,380.0
2343333,180010103055,2018,Altos,PI,18.0,F,2,1,Teresina,1.0,Altos,539.4,612.9,562.3,497.1,640.0
2351045,180010116250,2018,Altos,PI,22.0,M,1,1,,,Altos,523.6,605.4,540.8,508.7,320.0
2351558,180009838151,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,397.1,476.5,477.5,521.6,580.0
2352278,180010111361,2018,Altos,PI,21.0,F,1,1,,,Altos,537.4,624.0,554.5,520.5,500.0
2352636,180009842864,2018,Altos,PI,17.0,F,3,1,,,Altos,515.7,653.5,590.6,661.0,560.0
2353807,180010060660,2018,Altos,PI,17.0,M,1,1,,,Altos,429.0,506.2,401.7,495.8,380.0
2355063,180010060674,2018,Altos,PI,24.0,M,1,1,,,Altos,453.7,412.8,541.0,453.2,400.0
2357867,180010132251,2018,Altos,PI,24.0,M,1,1,,,Altos,525.0,638.0,591.6,402.7,540.0
2358456,180010089994,2018,Altos,PI,23.0,M,1,1,,,Altos,389.9,430.4,387.3,458.1,280.0
2358546,180009844733,2018,Altos,PI,16.0,M,3,1,,,Altos,428.9,602.1,601.4,573.1,640.0
2358704,180010120496,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,412.9,426.2,429.1,460.8,360.0
2359010,180010216096,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,,,,,
2373619,180010092516,2018,Altos,PI,17.0,M,1,1,,,Altos,509.6,421.7,541.7,453.2,400.0
2377097,180010016114,2018,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,402.9,518.6,531.9,449.1,360.0
2381917,180010001060,2018,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2385184,180010118717,2018,Altos,PI,16.0,F,3,1,,,Teresina,428.3,556.3,469.9,583.3,820.0
2402669,180009973898,2018,Altos,PI,22.0,F,1,1,,,Altos,421.7,442.7,418.9,615.8,280.0
2405546,180010039124,2018,Altos,PI,25.0,F,3,1,,,Altos,367.6,430.3,447.4,397.5,140.0
2405625,180010190106,2018,Altos,PI,32.0,F,1,1,,,Altos,396.9,519.2,454.4,493.4,400.0
2407070,180010033477,2018,Altos,PI,31.0,M,2,2,Altos,2.0,Altos,396.5,455.2,347.9,449.7,300.0
2407881,180010246044,2018,Altos,PI,23.0,F,1,1,,,Altos,424.6,587.7,514.6,430.1,420.0
2413614,180010230153,2018,Altos,PI,20.0,M,1,1,,,Altos,427.0,574.2,535.2,490.1,660.0
2416671,180009885610,2018,Altos,PI,34.0,F,1,1,,,Altos,445.6,465.8,456.8,425.8,0.0
2421075,180009894329,2018,Altos,PI,31.0,F,1,1,,,Altos,481.5,551.1,473.5,413.8,360.0
2430621,180010048481,2018,Altos,PI,21.0,F,1,1,,,Altos,440.7,584.6,452.6,525.9,660.0
2432170,180009836223,2018,Altos,PI,19.0,F,1,1,,,Altos,456.4,558.2,461.2,444.6,380.0
2434655,180009953763,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,400.0,529.0,431.9,469.4,560.0
2434699,180010220744,2018,Altos,PI,19.0,F,1,1,,,Altos,436.6,506.0,511.3,402.2,400.0
2452534,180009917589,2018,Altos,PI,20.0,M,1,1,,,Altos,562.2,625.6,560.2,570.5,640.0
2459089,180010179655,2018,Altos,PI,24.0,M,1,1,,,Altos,475.8,532.9,456.3,450.5,600.0
2470020,180010202821,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,418.6,546.6,502.5,496.0,360.0
2471262,180010010992,2018,Altos,PI,41.0,F,1,1,,,Altos,,,,,
2471625,180009874959,2018,Altos,PI,20.0,F,1,1,,,Altos,567.4,601.7,589.0,483.6,600.0
2472513,180010060978,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,460.6,423.2,390.2,476.2,280.0
2474694,180010249409,2018,Altos,PI,20.0,F,1,1,,,Altos,407.0,594.3,472.6,495.4,380.0
2476418,180010189753,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,436.6,598.7,387.2,427.9,280.0
2477826,180009933551,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,443.1,520.3,369.6,478.5,600.0
2491911,180010178247,2018,Altos,PI,18.0,F,3,1,,,Altos,,537.0,476.4,,620.0
2492624,180010219468,2018,Altos,PI,24.0,M,1,1,,,Altos,378.6,420.2,423.7,549.7,280.0
2494438,180009915028,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,450.0,456.7,476.1,470.8,580.0
2504621,180010010496,2018,Altos,PI,17.0,F,2,4,Altos,4.0,Altos,,,,,
2506390,180010160987,2018,Altos,PI,17.0,F,3,1,,,Altos,404.1,490.4,464.5,516.5,300.0
2510629,180009899784,2018,Altos,PI,41.0,F,1,1,,,Altos,647.9,528.2,481.0,508.9,440.0
2517031,180009906383,2018,Altos,PI,18.0,F,1,1,,,Altos,568.8,632.5,592.1,452.9,780.0
2521572,180010042361,2018,Altos,PI,27.0,F,1,1,,,Altos,386.7,576.3,456.8,381.3,340.0
2524926,180010023716,2018,Altos,PI,24.0,F,1,1,,,Altos,510.2,470.6,356.4,407.5,280.0
2527072,180009978992,2018,Altos,PI,18.0,F,3,1,,,Altos,393.3,458.6,396.0,441.7,520.0
2532246,180010081411,2018,Altos,PI,21.0,M,1,1,,,Altos,577.1,649.8,557.5,483.4,480.0
2534137,180009929380,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,481.4,475.0,430.0,453.3,460.0
2534526,180009890003,2018,Altos,PI,18.0,F,1,1,,,Altos,487.5,671.7,605.0,644.5,580.0
2536044,180009869402,2018,Altos,PI,19.0,F,1,1,,,Altos,548.1,528.6,551.0,503.0,540.0
2542667,180010058255,2018,Altos,PI,17.0,F,3,1,,,Altos,482.4,495.6,510.6,525.7,840.0
2542950,180009910731,2018,Altos,PI,18.0,F,2,4,Teresina,4.0,Altos,449.2,491.2,495.8,478.4,440.0
2546991,180010063707,2018,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,427.1,405.6,326.9,436.5,300.0
2549675,180010059947,2018,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,556.4,451.0,538.7,610.4,520.0
2553597,180010201377,2018,Altos,PI,25.0,F,1,1,,,Altos,,518.9,471.9,,340.0
2553788,180009826106,2018,Altos,PI,19.0,F,1,1,,,Altos,,,,,
2556781,180010241279,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,509.3,617.8,527.8,494.9,640.0
2556876,180009912583,2018,Altos,PI,26.0,F,1,1,,,Altos,371.4,561.1,529.6,505.4,880.0
2557459,180009940619,2018,Altos,PI,19.0,F,1,1,,,Altos,429.2,584.5,506.6,473.7,540.0
2558875,180010218045,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,518.7,668.1,589.8,594.9,920.0
2606243,180010061803,2018,Altos,PI,21.0,F,1,1,,,Altos,388.8,599.1,507.7,466.6,580.0
2609472,180009945008,2018,Altos,PI,22.0,F,1,1,,,Altos,462.9,446.4,341.3,399.8,400.0
2610905,180010197055,2018,Altos,PI,35.0,F,1,1,,,Altos,514.5,576.4,489.4,449.2,320.0
2612179,180009852218,2018,Altos,PI,30.0,F,1,1,,,Altos,428.1,541.8,375.8,459.4,280.0
2614926,180009854433,2018,Altos,PI,18.0,F,3,1,,,Altos,464.3,564.9,538.9,428.7,480.0
2617044,180009850027,2018,Altos,PI,29.0,F,1,1,,,Altos,406.6,575.4,386.3,406.9,260.0
2617689,180009853282,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,408.8,531.6,524.7,401.9,620.0
2625737,180009859207,2018,Altos,PI,26.0,F,1,1,,,Altos,,,,,
2626959,180010153252,2018,Altos,PI,19.0,M,1,1,,,Teresina,456.1,630.7,524.2,667.1,620.0
2638341,180010173750,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,,,,,
2641093,180010503619,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,493.6,469.2,349.0,388.7,200.0
2645578,180010397309,2018,Altos,PI,38.0,F,1,1,,,Altos,,,,,
2646628,180010297893,2018,Altos,PI,18.0,F,2,2,Teresina,2.0,Teresina,458.6,605.5,525.0,455.1,560.0
2649950,180010182874,2018,Altos,PI,19.0,M,2,4,Teresina,4.0,Altos,524.3,630.1,449.7,440.1,420.0
2654738,180010464655,2018,Altos,PI,16.0,F,3,1,,,Altos,464.8,531.9,530.1,438.6,320.0
2655872,180010163654,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,538.2,574.3,488.7,443.0,260.0
2656502,180009952124,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,428.6,543.1,449.3,396.6,380.0
2658401,180009938896,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,380.3,581.4,416.1,457.4,400.0
2658999,180009952169,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,511.6,442.1,407.8,432.3,460.0
2666879,180010497021,2018,Altos,PI,53.0,M,1,1,,,Altos,,,,,
2670156,180010345554,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,496.2,542.7,481.2,454.4,360.0
2674520,180010454227,2018,Altos,PI,20.0,F,2,2,Teresina,2.0,Altos,466.9,486.3,464.1,513.4,580.0
2685037,180010671242,2018,Altos,PI,16.0,F,3,1,,,Altos,420.8,570.3,551.8,498.4,440.0
2688137,180010355886,2018,Altos,PI,21.0,F,1,1,,,Altos,455.1,587.2,489.9,545.4,460.0
2689830,180010463110,2018,Altos,PI,25.0,M,1,1,,,Altos,449.5,525.1,552.1,637.8,380.0
2698593,180010631511,2018,Altos,PI,22.0,F,1,1,,,Altos,455.5,555.5,515.9,426.7,600.0
2706025,180010350465,2018,Altos,PI,18.0,M,1,1,,,Altos,388.2,503.5,536.0,599.8,340.0
2710004,180010312131,2018,Altos,PI,16.0,F,3,1,,,Altos,426.6,432.9,492.0,483.2,300.0
2718600,180010314222,2018,Altos,PI,21.0,F,1,1,,,Altos,497.1,648.1,481.7,507.7,460.0
2722130,180010648079,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,461.1,640.4,638.4,563.0,660.0
2723903,180010274268,2018,Altos,PI,20.0,M,1,1,,,Altos,,,,,
2724187,180010547075,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,497.2,484.9,362.2,490.6,360.0
2724636,180010500414,2018,Altos,PI,16.0,F,3,1,,,Altos,388.1,442.4,497.4,468.6,380.0
2724910,180010317568,2018,Altos,PI,18.0,M,2,1,,,Altos,399.4,613.2,563.2,517.5,520.0
2725919,180010329031,2018,Altos,PI,27.0,F,1,1,,,Altos,495.4,494.5,462.0,420.1,600.0
2729144,180010489720,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,,,,,
2734039,180010364079,2018,Altos,PI,17.0,F,3,1,,,Altos,512.7,550.7,399.6,545.9,300.0
2734414,180010614604,2018,Altos,PI,38.0,F,1,1,,,Altos,505.5,513.9,468.2,507.3,360.0
2735175,180010364112,2018,Altos,PI,19.0,M,1,1,,,Altos,409.7,554.8,523.2,515.3,480.0
2735231,180010322923,2018,Altos,PI,29.0,M,1,1,,,Altos,524.1,612.6,526.9,471.6,240.0
2739856,180010331155,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,462.9,507.9,406.7,620.0,320.0
2742317,180010450481,2018,Altos,PI,19.0,M,1,1,,,Altos,417.4,539.7,380.9,496.7,400.0
2742340,180010564134,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,499.3,533.6,404.2,532.1,520.0
2743551,180010336364,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,478.6,596.3,501.0,592.6,580.0
2744306,180010546322,2018,Altos,PI,19.0,M,1,1,,,Altos,424.7,435.4,368.1,429.9,400.0
2745124,180010333531,2018,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,430.4,586.7,461.2,465.9,340.0
2745342,180010431273,2018,Altos,PI,16.0,F,2,2,Altos,2.0,Altos,474.3,608.0,475.2,372.8,460.0
2756088,180010524212,2018,Altos,PI,19.0,F,1,1,,,Altos,446.3,436.1,483.9,447.8,540.0
2756950,180010568244,2018,Altos,PI,19.0,M,1,1,,,Altos,472.0,606.8,515.7,544.8,320.0
2757078,180010527518,2018,Altos,PI,27.0,F,3,1,,,Altos,437.7,489.7,404.8,422.9,280.0
2761768,180010367510,2018,Altos,PI,31.0,F,1,1,,,Altos,,,,,
2761992,180010406634,2018,Altos,PI,24.0,F,1,1,,,Altos,,,,,
2762792,180010298462,2018,Altos,PI,21.0,F,1,1,,,Altos,424.9,454.6,350.0,455.9,440.0
2764485,180010521801,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
2766330,180010617560,2018,Altos,PI,23.0,F,1,1,,,Altos,,,,,
2771374,180010377561,2018,Altos,PI,26.0,F,1,1,,,Altos,428.6,482.8,422.0,489.4,340.0
2776729,180010575367,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
2777153,180010386412,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
2783105,180010370271,2018,Altos,PI,22.0,M,1,1,,,Altos,481.0,479.8,458.2,513.0,240.0
2786394,180010384310,2018,Altos,PI,33.0,M,4,1,,,Altos,420.5,412.7,505.5,595.3,540.0
2791714,180010443756,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
2792498,180010443762,2018,Altos,PI,16.0,F,2,1,,,Altos,516.7,587.4,559.7,519.8,500.0
2793863,180010524525,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,514.0,611.7,615.2,464.0,440.0
2794145,180010509730,2018,Altos,PI,33.0,F,1,1,,,Altos,,,,,
2796978,180010383010,2018,Altos,PI,19.0,F,1,1,,,Altos,511.3,563.6,489.0,499.2,580.0
2803971,180010428600,2018,Altos,PI,17.0,F,2,1,,,Altos,428.2,544.3,565.1,451.9,360.0
2805705,180010491127,2018,Altos,PI,22.0,F,1,1,,,Altos,564.8,618.5,576.2,462.5,600.0
2806637,180010597155,2018,Altos,PI,20.0,M,1,1,,,Altos,429.3,435.1,478.7,582.8,540.0
2806876,180010473478,2018,Altos,PI,20.0,M,1,1,,,Altos,,,,,
2810681,180010518697,2018,Altos,PI,26.0,F,1,1,,,Altos,445.2,620.5,418.8,429.7,680.0
2814362,180010675902,2018,Altos,PI,20.0,F,3,1,,,Altos,,434.4,380.1,,320.0
2823112,180010409060,2018,Altos,PI,21.0,M,1,1,,,Altos,537.3,626.1,579.3,483.9,500.0
2824618,180010545854,2018,Altos,PI,18.0,F,1,1,,,Altos,530.4,567.8,539.1,447.9,780.0
2831224,180010534840,2018,Altos,PI,22.0,M,2,2,Altos,2.0,Altos,377.9,551.6,463.5,467.1,300.0
2832232,180010597543,2018,Altos,PI,21.0,M,1,1,,,Altos,475.8,631.0,566.1,544.4,740.0
2845772,180010572342,2018,Altos,PI,16.0,F,3,1,,,Altos,430.2,414.2,424.8,457.7,340.0
2855607,180010473098,2018,Altos,PI,29.0,M,1,1,,,Altos,588.5,617.4,562.9,680.2,600.0
2866559,180010524870,2018,Altos,PI,31.0,F,1,1,,,Altos,417.7,611.5,496.7,511.9,520.0
2866971,180010545902,2018,Altos,PI,18.0,M,1,1,,,Altos,509.7,602.8,508.0,660.7,600.0
2868183,180010550613,2018,Altos,PI,18.0,F,1,1,,,Altos,416.1,593.6,528.0,454.8,360.0
2868400,180010370426,2018,Altos,PI,20.0,M,1,1,,,Altos,,,,,
2888657,180010662239,2018,Altos,PI,28.0,M,1,1,,,Altos,,,,,
2889041,180010473707,2018,Altos,PI,23.0,F,1,1,,,Altos,408.3,529.9,378.2,443.1,520.0
2890079,180010426972,2018,Altos,PI,23.0,M,1,1,,,Altos,595.8,701.6,665.8,703.8,860.0
2890409,180010650427,2018,Altos,PI,19.0,M,1,1,,,Altos,528.2,496.2,496.8,417.9,0.0
2892031,180010480294,2018,Altos,PI,27.0,M,1,1,,,Altos,,493.3,401.4,,280.0
2892544,180010615403,2018,Altos,PI,16.0,F,3,1,,,Altos,497.8,608.9,491.1,482.9,320.0
2893894,180010452374,2018,Altos,PI,22.0,F,1,1,,,Altos,432.5,609.6,517.4,607.2,320.0
2894490,180010510627,2018,Altos,PI,17.0,M,3,1,,,Altos,424.5,555.8,431.0,406.6,520.0
2894538,180010297811,2018,Altos,PI,20.0,M,1,1,,,São Joaquim da Barra,,,,,
2895104,180010303713,2018,Altos,PI,18.0,M,3,1,,,Altos,387.8,441.9,454.0,392.1,0.0
2895184,180010304207,2018,Altos,PI,25.0,M,1,1,,,Altos,564.4,624.8,612.2,672.9,760.0
2898054,180010603828,2018,Altos,PI,19.0,F,1,1,,,Altos,454.6,526.5,494.7,515.4,340.0
2898759,180010458026,2018,Altos,PI,19.0,F,1,1,,,Altos,414.8,458.0,447.0,453.0,360.0
2899108,180010492035,2018,Altos,PI,20.0,M,1,1,,,Altos,540.5,628.2,531.6,678.0,560.0
2901384,180010443119,2018,Altos,PI,22.0,M,1,1,,,Altos,,446.9,404.4,,520.0
2906106,180010576831,2018,Altos,PI,22.0,M,1,1,,,Altos,431.0,480.1,510.2,547.2,380.0
2910041,180010440482,2018,Altos,PI,17.0,F,2,4,Teresina,4.0,Altos,713.9,674.5,639.3,746.1,920.0
2914253,180010493603,2018,Altos,PI,33.0,F,3,1,,,Altos,407.8,498.7,464.0,408.6,0.0
2932568,180010676569,2018,Altos,PI,23.0,M,1,1,,,Altos,,,,,
2937550,180010421594,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,410.2,545.5,553.8,446.3,300.0
2938846,180010437211,2018,Altos,PI,18.0,M,2,1,,,Altos,583.9,513.5,509.9,532.5,760.0
2939037,180010649757,2018,Altos,PI,23.0,M,1,1,,,Altos,,,,,
2940509,180010594922,2018,Altos,PI,25.0,M,1,1,,,Altos,526.9,658.6,632.6,443.7,540.0
2953857,180010654092,2018,Altos,PI,23.0,F,1,1,,,José de Freitas,,,,,
2960451,180010601792,2018,Altos,PI,25.0,M,1,1,,,Altos,541.5,600.6,451.0,534.6,640.0
2962490,180010622155,2018,Altos,PI,19.0,F,1,1,,,Altos,436.2,478.0,525.5,539.4,360.0
2962774,180010491738,2018,Altos,PI,21.0,M,1,1,,,Altos,525.2,626.5,502.7,498.1,300.0
2964752,180010259312,2018,Altos,PI,19.0,F,1,1,,,Altos,535.8,608.7,541.5,449.9,880.0
2965624,180010297993,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,490.9,585.6,441.7,536.3,360.0
2966970,180010596289,2018,Altos,PI,18.0,F,1,1,,,Altos,561.2,629.5,592.0,531.2,520.0
2972930,180010588851,2018,Altos,PI,27.0,M,1,1,,,Altos,580.0,496.0,468.1,509.2,400.0
2978311,180010631450,2018,Altos,PI,18.0,F,3,1,,,Altos,423.9,523.3,517.8,560.2,320.0
2983499,180010599493,2018,Altos,PI,44.0,F,1,1,,,Altos,518.2,633.4,486.7,476.9,380.0
3010854,180010269678,2018,Altos,PI,20.0,M,1,1,,,Altos,448.7,561.6,432.7,517.4,520.0
3012401,180010277139,2018,Altos,PI,16.0,F,3,1,,,Altos,470.1,498.3,399.0,439.2,320.0
3013518,180010940452,2018,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,400.6,434.7,404.4,496.9,220.0
3028108,180011086440,2018,Altos,PI,17.0,F,2,4,Altos,4.0,Altos,576.9,615.8,491.3,409.7,660.0
3030032,180010927974,2018,Altos,PI,21.0,M,1,1,,,Altos,507.1,622.9,569.4,708.3,580.0
3032361,180010700110,2018,Altos,PI,19.0,M,1,1,,,Altos,,,,,
3033250,180010980377,2018,Altos,PI,30.0,F,1,1,,,Altos,515.6,438.6,534.4,468.7,360.0
3038118,180011039120,2018,Altos,PI,23.0,M,3,1,,,Altos,500.5,452.6,415.2,466.3,340.0
3040215,180010985486,2018,Altos,PI,28.0,M,1,1,,,Teresina,,,,,
3040950,180011085103,2018,Altos,PI,22.0,M,2,2,Altos,2.0,Altos,445.8,542.3,454.1,444.0,260.0
3043734,180010719643,2018,Altos,PI,18.0,M,1,1,,,Altos,521.2,611.9,518.1,473.0,820.0
3055074,180011080150,2018,Altos,PI,20.0,M,1,1,,,Altos,381.8,557.2,482.2,427.0,300.0
3058603,180010736202,2018,Altos,PI,19.0,F,1,1,,,Altos,,405.5,457.5,,180.0
3063329,180010719151,2018,Altos,PI,18.0,F,1,1,,,Altos,455.1,587.5,517.6,437.3,580.0
3064395,180010690027,2018,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,523.2,532.5,458.5,501.9,360.0
3077895,180010800152,2018,Altos,PI,18.0,M,1,1,,,Altos,413.4,490.4,445.1,488.4,460.0
3078174,180011072494,2018,Altos,PI,17.0,M,3,1,,,Altos,413.4,422.6,506.8,491.3,440.0
3085880,180010806797,2018,Altos,PI,26.0,M,1,1,,,Altos,530.6,592.3,466.2,669.3,440.0
3087671,180010709036,2018,Altos,PI,19.0,M,1,1,,,Altos,508.6,648.5,620.3,630.4,360.0
3089303,180010765606,2018,Altos,PI,27.0,F,1,1,,,Altos,475.8,604.4,544.0,449.5,360.0
3089463,180010864962,2018,Altos,PI,22.0,M,1,1,,,Altos,376.1,539.3,516.7,552.1,300.0
3091746,180010682318,2018,Altos,PI,21.0,M,1,1,,,Altos,477.4,610.0,543.9,660.4,620.0
3093346,180010891707,2018,Altos,PI,27.0,F,1,1,,,Altos,,,,,
3094079,180010689060,2018,Altos,PI,20.0,M,1,1,,,Altos,,,,,
3095336,180011025605,2018,Altos,PI,18.0,F,1,1,,,Altos,530.2,509.2,508.4,530.9,560.0
3096382,180010758300,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,460.3,473.4,468.4,433.9,600.0
3097668,180010762663,2018,Altos,PI,17.0,F,3,1,,,Altos,387.0,474.3,497.9,386.4,480.0
3116296,180010712837,2018,Altos,PI,24.0,F,1,1,,,Teresina,,,,,
3121410,180011020099,2018,Altos,PI,17.0,M,2,1,,,Altos,399.8,563.3,514.2,553.6,320.0
3139205,180011065699,2018,Altos,PI,21.0,F,1,1,,,Altos,630.1,623.5,524.9,566.8,400.0
3139317,180010849158,2018,Altos,PI,23.0,F,1,1,,,Altos,424.6,459.9,448.6,442.0,280.0
3151298,180010751509,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,412.4,535.3,501.3,492.8,520.0
3151458,180011099394,2018,Altos,PI,35.0,F,1,1,,,Altos,432.1,591.0,387.0,393.6,360.0
3152371,180010691372,2018,Altos,PI,22.0,M,1,1,,,Altos,417.5,486.0,480.4,531.3,360.0
3152923,180011087533,2018,Altos,PI,19.0,F,1,1,,,Altos,382.9,488.2,438.7,397.9,380.0
3159066,180011056308,2018,Altos,PI,45.0,F,1,1,,,Altos,428.5,460.5,448.3,524.2,280.0
3161463,180010749388,2018,Altos,PI,20.0,F,1,1,,,Altos,451.9,488.8,413.3,526.1,640.0
3161520,180010727958,2018,Altos,PI,31.0,F,1,1,,,Altos,394.6,591.0,459.2,397.7,300.0
3162642,180010861153,2018,Altos,PI,19.0,M,1,1,,,Altos,566.9,556.2,505.3,596.6,460.0
3163418,180011094901,2018,Altos,PI,18.0,F,1,1,,,Altos,470.8,531.1,522.1,488.9,360.0
3166263,180010866747,2018,Altos,PI,20.0,F,1,1,,,Altos,514.7,599.7,575.3,532.0,720.0
3175659,180010769303,2018,Altos,PI,17.0,M,2,1,,,Altos,458.4,479.3,511.4,496.6,400.0
3181859,180011054895,2018,Altos,PI,20.0,F,1,1,,,Altos,428.4,518.6,486.7,457.2,300.0
3183626,180011033534,2018,Altos,PI,18.0,F,1,1,,,Altos,525.7,544.2,518.2,573.3,760.0
3184893,180011034553,2018,Altos,PI,23.0,F,1,1,,,Altos,691.5,649.8,628.4,721.3,880.0
3186092,180011043527,2018,Altos,PI,18.0,F,1,1,,,Altos,423.3,426.1,459.9,441.7,320.0
3187418,180010773556,2018,Altos,PI,17.0,F,2,1,,,Altos,428.6,418.4,426.8,421.4,340.0
3188136,180010816250,2018,Altos,PI,24.0,M,1,1,,,Altos,521.6,498.4,537.2,424.8,300.0
