,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2070472,190003075134,2019,Altos,PI,20,F,1,1,,,Altos,545.0,548.7,561.7,406.1,620.0
2070532,190003075194,2019,Altos,PI,23,F,1,1,,,Altos,,,,,
2070588,190003075250,2019,Altos,PI,26,M,1,1,,,Altos,,,,,
2070705,190003075367,2019,Altos,PI,20,F,1,1,,,Altos,504.9,598.5,562.6,686.4,840.0
2070742,190003075404,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,,,,,
2070748,190003075410,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,445.7,442.9,504.9,479.2,420.0
2070756,190003075418,2019,Altos,PI,19,M,1,1,,,Altos,498.0,466.2,508.4,533.6,760.0
2070771,190003075433,2019,Altos,PI,20,M,1,1,,,Altos,379.5,388.6,462.5,462.3,460.0
2070808,190003075470,2019,Altos,PI,24,M,1,1,,,Altos,477.8,410.3,436.7,469.4,440.0
2073443,190003078105,2019,Altos,PI,26,M,1,1,,,Altos,517.2,470.2,486.2,461.9,460.0
2073642,190003078304,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,405.5,429.8,490.6,411.4,600.0
2073763,190003078425,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,407.6,409.0,445.9,393.0,320.0
2073812,190003078474,2019,Altos,PI,22,F,1,1,,,Altos,417.0,426.0,451.3,434.8,340.0
2073910,190003078572,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,438.2,464.1,410.8,504.1,500.0
2073920,190003078582,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,374.4,430.8,467.6,472.0,480.0
2073944,190003078606,2019,Altos,PI,21,F,1,1,,,Altos,,,,,
2074002,190003078664,2019,Altos,PI,22,F,1,1,,,Altos,,,,,
2074063,190003078725,2019,Altos,PI,38,M,1,1,,,Altos,558.7,637.3,589.3,517.6,780.0
2076804,190003081466,2019,Altos,PI,22,M,1,1,,,Altos,,373.1,487.0,,0.0
2076943,190003081605,2019,Altos,PI,25,M,1,1,,,Altos,338.1,371.0,501.0,423.4,600.0
2077059,190003081721,2019,Altos,PI,26,F,1,1,,,Altos,495.7,586.6,550.0,447.4,580.0
2077117,190003081779,2019,Altos,PI,27,M,1,1,,,Altos,,,,,
2077321,190003081983,2019,Altos,PI,28,F,1,1,,,Altos,,,,,
2077360,190003082022,2019,Altos,PI,19,F,1,1,,,Altos,483.1,583.9,591.4,442.2,840.0
2077362,190003082024,2019,Altos,PI,19,F,1,1,,,Altos,343.7,504.4,537.6,520.1,720.0
2077377,190003082039,2019,Altos,PI,30,M,1,1,,,Altos,,,,,
2077438,190003082100,2019,Altos,PI,20,M,1,1,,,Altos,481.1,515.8,509.2,506.3,520.0
2080262,190003084924,2019,Altos,PI,26,F,1,1,,,Altos,524.4,578.3,572.7,579.8,820.0
2080277,190003084939,2019,Altos,PI,17,F,3,1,,,Altos,464.0,462.4,477.8,423.2,580.0
2080549,190003085211,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,416.1,360.2,456.1,469.9,560.0
2080554,190003085216,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,450.7,529.6,559.5,511.3,540.0
2080562,190003085224,2019,Altos,PI,33,M,1,1,,,Altos,433.4,387.5,453.4,467.9,580.0
2080584,190003085246,2019,Altos,PI,30,M,1,1,,,Altos,427.1,404.8,388.8,390.9,0.0
2080633,190003085295,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
2080649,190003085311,2019,Altos,PI,20,M,1,1,,,Altos,400.1,376.3,408.9,506.6,280.0
2080783,190003085445,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,383.6,371.6,441.1,360.0,420.0
2080899,190003085561,2019,Altos,PI,16,F,3,1,,,Altos,545.1,599.1,566.7,617.4,660.0
2080921,190003085583,2019,Altos,PI,18,M,1,1,,,Altos,370.3,388.4,418.8,409.7,480.0
2083703,190003088365,2019,Altos,PI,22,F,1,1,,,Altos,,,,,
2083807,190003088469,2019,Altos,PI,19,F,1,1,,,Altos,468.5,435.4,489.4,503.3,540.0
2083835,190003088497,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,424.8,439.6,410.8,503.0,480.0
2083841,190003088503,2019,Altos,PI,19,F,1,1,,,Altos,362.6,477.8,470.3,444.3,340.0
2083900,190003088562,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,457.3,435.3,492.2,429.8,620.0
2084007,190003088669,2019,Altos,PI,28,M,2,2,Altos,2.0,Altos,,,,,
2084251,190003088913,2019,Altos,PI,22,M,1,1,,,Teresina,536.2,563.6,456.5,512.1,480.0
2084282,190003088944,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,414.6,406.7,442.1,422.8,600.0
2087289,190003091951,2019,Altos,PI,21,F,1,1,,,Altos,420.0,375.7,399.4,428.6,380.0
2087336,190003091998,2019,Altos,PI,29,F,1,1,,,Altos,442.5,397.8,471.3,430.7,480.0
2087454,190003092116,2019,Altos,PI,32,F,1,1,,,Altos,470.4,505.3,466.3,479.5,520.0
2087466,190003092128,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,387.2,439.6,349.2,476.3,560.0
2087522,190003092184,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,461.4,500.9,503.0,462.9,720.0
2087586,190003092248,2019,Altos,PI,18,F,2,2,Teresina,2.0,Teresina,382.1,509.2,416.4,415.0,500.0
2087662,190003092324,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
2087741,190003092403,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,488.9,390.5,398.8,468.9,260.0
2087758,190003092420,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
2090638,190003095300,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,619.9,610.8,544.5,679.4,960.0
2090714,190003095376,2019,Altos,PI,35,F,1,1,,,Altos,,,,,
2090768,190003095430,2019,Altos,PI,21,M,1,1,,,Altos,552.6,491.7,492.4,401.5,560.0
2090771,190003095433,2019,Altos,PI,17,F,2,2,,,Altos,441.2,476.9,512.2,486.1,740.0
2090807,190003095469,2019,Altos,PI,17,M,3,1,,,Altos,509.6,378.1,482.2,535.1,560.0
2090923,190003095585,2019,Altos,PI,15,F,2,2,Pau D'Arco do Piauí,2.0,Altos,540.9,529.9,573.4,560.5,760.0
2091036,190003095698,2019,Altos,PI,18,F,2,2,,,Altos,416.8,389.3,343.8,402.6,500.0
2091067,190003095729,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,477.0,467.2,495.3,422.3,520.0
2094226,190003098888,2019,Altos,PI,25,M,1,1,,,Altos,448.6,500.5,508.0,411.1,540.0
2094236,190003098898,2019,Altos,PI,20,M,1,1,,,Altos,485.7,427.7,440.6,482.0,520.0
2094237,190003098899,2019,Altos,PI,19,F,1,1,,,Altos,501.3,512.8,524.7,499.8,860.0
2094254,190003098916,2019,Altos,PI,20,F,1,1,,,Altos,474.7,496.6,528.7,428.8,600.0
2094301,190003098963,2019,Altos,PI,16,M,3,1,,,Altos,550.4,530.8,529.3,626.6,320.0
2094323,190003098985,2019,Altos,PI,19,F,2,2,,,Altos,,,,,
2094331,190003098993,2019,Altos,PI,21,M,1,1,,,Altos,424.1,425.6,336.9,467.0,480.0
2094508,190003099170,2019,Altos,PI,21,M,1,1,,,Altos,466.3,418.0,460.5,413.7,560.0
2097561,190003102223,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,481.4,587.5,519.7,583.6,740.0
2097579,190003102241,2019,Altos,PI,20,F,1,1,,,Altos,497.9,439.2,457.9,426.0,400.0
2097600,190003102262,2019,Altos,PI,17,M,2,2,Campo Maior,1.0,Altos,407.3,383.9,474.4,618.7,600.0
2097603,190003102265,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,,,,,
2097717,190003102379,2019,Altos,PI,17,F,3,1,,,Altos,437.4,479.0,363.3,434.1,560.0
2097733,190003102395,2019,Altos,PI,18,F,2,2,,,Altos,,,,,
2097763,190003102425,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,,,,,
2097813,190003102475,2019,Altos,PI,22,F,2,2,Altos,2.0,Altos,,,,,
2097834,190003102496,2019,Altos,PI,18,F,2,2,Campo Maior,1.0,Campo Maior,376.1,431.8,486.9,366.5,620.0
2097853,190003102515,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,534.4,499.4,537.4,573.9,680.0
2097864,190003102526,2019,Altos,PI,19,M,1,1,,,Altos,,,,,
2101168,190003105830,2019,Altos,PI,17,F,3,1,,,Altos,416.9,387.5,528.5,437.7,420.0
2101225,190003105887,2019,Altos,PI,38,F,1,1,,,Altos,400.9,467.3,392.4,385.2,380.0
2101249,190003105911,2019,Altos,PI,33,F,1,1,,,Altos,,,,,
2101335,190003105997,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,475.9,578.1,541.6,443.1,720.0
2104387,190003109049,2019,Altos,PI,25,M,1,1,,,Altos,,,,,
2104421,190003109083,2019,Altos,PI,19,M,1,1,,,Altos,414.1,437.1,508.9,461.5,540.0
2104527,190003109189,2019,Altos,PI,22,F,1,1,,,Altos,531.0,494.2,521.9,523.4,520.0
2104594,190003109256,2019,Altos,PI,15,F,3,1,,,Altos,475.5,366.9,493.5,519.1,500.0
2104739,190003109401,2019,Altos,PI,16,F,3,1,,,Altos,404.1,476.5,480.4,401.5,440.0
2105129,190003109791,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,390.0,511.2,532.9,609.1,0.0
2105216,190003109878,2019,Altos,PI,17,F,2,2,,,Altos,366.9,436.9,450.4,402.1,520.0
2105220,190003109882,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,455.2,420.5,503.9,527.6,500.0
2107842,190003112504,2019,Altos,PI,19,F,1,1,,,Altos,527.0,611.8,602.1,554.4,940.0
2107859,190003112521,2019,Altos,PI,26,M,1,1,,,Altos,412.3,374.2,550.4,655.1,580.0
2107863,190003112525,2019,Altos,PI,33,F,1,1,,,Altos,423.1,501.0,505.6,439.5,580.0
2107883,190003112545,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,464.5,480.8,522.0,474.4,640.0
2107900,190003112562,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,432.4,513.2,465.3,401.5,580.0
2107984,190003112646,2019,Altos,PI,19,F,1,1,,,Altos,457.5,415.5,491.2,380.5,480.0
2108021,190003112683,2019,Altos,PI,19,M,1,1,,,Altos,568.6,475.6,501.1,608.5,460.0
2108053,190003112715,2019,Altos,PI,19,F,1,1,,,Altos,,,,,
2108469,190003113131,2019,Altos,PI,21,F,1,1,,,Altos,477.5,522.7,535.1,455.0,500.0
2108494,190003113156,2019,Altos,PI,17,F,3,1,,,Altos,429.6,430.8,576.0,554.0,700.0
2108497,190003113159,2019,Altos,PI,19,F,1,1,,,Altos,415.3,403.2,466.3,396.7,440.0
2108520,190003113182,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,444.6,405.1,495.7,401.7,360.0
2108528,190003113190,2019,Altos,PI,35,F,1,1,,,Altos,445.0,441.2,377.5,590.3,360.0
2111411,190003116073,2019,Altos,PI,26,M,1,1,,,Altos,609.6,632.3,625.3,575.1,760.0
2111415,190003116077,2019,Altos,PI,30,F,4,1,,,Altos,404.0,456.4,351.3,413.9,480.0
2111429,190003116091,2019,Altos,PI,17,F,2,2,Teresina,2.0,Altos,494.3,504.0,563.7,476.4,940.0
2111481,190003116143,2019,Altos,PI,23,M,1,1,,,Altos,646.3,683.1,639.7,844.5,840.0
2111714,190003116376,2019,Altos,PI,17,F,3,1,,,Altos,370.8,420.8,440.9,445.7,600.0
2114743,190003119405,2019,Altos,PI,18,M,2,3,Altos,2.0,Altos,412.0,487.1,416.6,601.6,700.0
2114753,190003119415,2019,Altos,PI,20,M,1,1,,,Altos,469.2,443.7,465.9,573.2,580.0
2114757,190003119419,2019,Altos,PI,16,F,3,1,,,Altos,410.4,445.3,511.7,502.2,660.0
2114902,190003119564,2019,Altos,PI,23,M,1,1,,,Altos,,,,,
2114924,190003119586,2019,Altos,PI,21,M,1,1,,,Altos,598.4,501.2,535.2,628.0,460.0
2114937,190003119599,2019,Altos,PI,41,F,1,1,,,Altos,418.1,453.6,486.6,372.8,0.0
2118279,190003122941,2019,Altos,PI,47,F,1,1,,,Altos,439.1,495.8,519.1,436.1,520.0
2233067,190003237731,2019,Altos,PI,19,F,1,1,,,Altos,615.8,665.8,660.2,733.1,980.0
2233279,190003237943,2019,Altos,PI,20,F,1,1,,,Altos,391.0,381.9,504.5,400.2,460.0
2233317,190003237981,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,400.6,376.5,422.4,437.5,460.0
2233348,190003238012,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,460.8,441.6,489.4,415.7,660.0
2233357,190003238021,2019,Altos,PI,21,F,1,1,,,Altos,399.7,382.1,521.2,417.2,460.0
2233378,190003238042,2019,Altos,PI,25,M,1,1,,,Altos,528.2,534.5,547.4,407.0,580.0
2233477,190003238141,2019,Altos,PI,16,M,3,1,,,Altos,482.6,475.5,539.0,482.0,600.0
2233510,190003238174,2019,Altos,PI,20,F,2,2,Teresina,2.0,Teresina,392.5,444.2,453.7,430.2,400.0
2233586,190003238250,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,444.7,541.0,517.6,521.2,0.0
2236800,190003241464,2019,Altos,PI,26,M,1,1,,,Altos,,,,,
2236818,190003241482,2019,Altos,PI,40,F,1,1,,,Teresina,439.4,546.9,530.8,464.3,540.0
2236904,190003241568,2019,Altos,PI,18,M,1,1,,,Altos,483.1,481.9,493.7,563.2,600.0
2236913,190003241577,2019,Altos,PI,25,M,1,1,,,Altos,409.8,402.5,420.9,445.2,480.0
2237029,190003241693,2019,Altos,PI,23,F,1,1,,,Altos,526.7,577.4,540.5,504.3,700.0
2237051,190003241715,2019,Altos,PI,17,F,1,1,,,Altos,390.0,452.4,395.2,451.8,340.0
2237097,190003241761,2019,Altos,PI,24,F,1,1,,,Altos,380.2,414.9,477.7,417.0,560.0
2237163,190003241827,2019,Altos,PI,19,M,1,1,,,Altos,469.7,412.2,473.9,506.6,480.0
2240122,190003244786,2019,Altos,PI,32,M,1,1,,,Teresina,491.8,389.3,490.8,480.5,540.0
2240146,190003244810,2019,Altos,PI,20,F,1,1,,,Altos,402.5,439.3,464.6,361.4,380.0
2240356,190003245020,2019,Altos,PI,29,M,1,1,,,Altos,385.8,436.1,444.4,457.9,400.0
2240726,190003245390,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
2243641,190003248305,2019,Altos,PI,37,F,1,1,,,Altos,,,,,
2243707,190003248371,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,460.8,411.9,445.3,404.8,0.0
2243747,190003248411,2019,Altos,PI,24,F,1,1,,,Altos,431.9,553.1,543.7,548.6,740.0
2243755,190003248419,2019,Altos,PI,25,F,1,1,,,Altos,,,,,
2243990,190003248654,2019,Altos,PI,32,F,1,1,,,Altos,501.1,406.8,500.9,540.9,400.0
2244031,190003248695,2019,Altos,PI,19,F,1,1,,,Altos,,,,,
2244054,190003248718,2019,Altos,PI,20,F,1,1,,,Altos,423.7,519.7,549.5,425.2,500.0
2244242,190003248906,2019,Altos,PI,18,M,1,1,,,Altos,,,,,
2247149,190003251813,2019,Altos,PI,27,F,1,1,,,Altos,531.6,559.8,517.1,458.8,480.0
2247217,190003251881,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,463.0,501.9,521.1,499.0,640.0
2247223,190003251887,2019,Altos,PI,40,M,1,1,,,Altos,,,,,
2247269,190003251933,2019,Altos,PI,29,F,1,1,,,Altos,,,,,
2247388,190003252052,2019,Altos,PI,18,F,1,1,,,Altos,445.4,383.0,428.7,461.7,480.0
2247398,190003252062,2019,Altos,PI,17,F,3,1,,,Altos,471.5,482.4,531.9,464.4,500.0
2247403,190003252067,2019,Altos,PI,20,F,2,2,Altos,2.0,Altos,433.0,417.3,496.3,377.3,520.0
2247536,190003252200,2019,Altos,PI,23,M,1,1,,,Altos,458.5,426.5,448.9,500.6,540.0
2247567,190003252231,2019,Altos,PI,31,F,1,1,,,Altos,432.0,362.9,372.7,414.0,580.0
2247597,190003252261,2019,Altos,PI,16,F,3,1,,,Altos,419.3,527.5,449.2,421.9,600.0
2247610,190003252274,2019,Altos,PI,18,F,1,1,,,Altos,469.9,481.2,526.1,365.4,560.0
2247730,190003252394,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,,,,,
2247858,190003252522,2019,Altos,PI,37,M,1,1,,,Altos,,,,,
2247893,190003252557,2019,Altos,PI,28,F,1,1,,,Altos,392.5,469.3,435.1,370.4,280.0
2250741,190003255405,2019,Altos,PI,30,F,1,1,,,Teresina,443.5,605.8,562.9,540.5,560.0
2250962,190003255626,2019,Altos,PI,23,M,1,1,,,Altos,517.3,521.4,507.6,591.1,640.0
2251037,190003255701,2019,Altos,PI,17,F,1,1,,,Altos,413.1,413.9,424.2,460.2,560.0
2251369,190003256033,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,432.7,381.1,440.8,388.1,220.0
2251397,190003256061,2019,Altos,PI,19,F,1,1,,,Altos,412.6,464.3,480.3,378.4,500.0
2251399,190003256063,2019,Altos,PI,20,M,1,1,,,Altos,411.3,372.0,352.3,452.1,420.0
2251434,190003256098,2019,Altos,PI,20,M,1,1,,,Altos,396.3,472.5,487.1,618.2,620.0
2254349,190003259013,2019,Altos,PI,22,M,2,2,,,Altos,410.6,380.5,406.8,558.4,0.0
2254573,190003259237,2019,Altos,PI,21,M,1,1,,,Altos,552.4,475.6,583.8,596.1,600.0
2254685,190003259349,2019,Altos,PI,17,F,2,3,Teresina,4.0,Altos,608.5,596.6,644.9,674.3,900.0
2254715,190003259379,2019,Altos,PI,17,F,3,1,,,Altos,456.9,415.6,522.0,436.7,620.0
2254717,190003259381,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,393.1,416.6,394.3,380.4,260.0
2254754,190003259418,2019,Altos,PI,16,F,3,1,,,Altos,491.9,385.7,479.7,470.4,560.0
2254807,190003259471,2019,Altos,PI,32,F,1,1,,,Altos,400.9,426.5,444.1,396.0,420.0
2254822,190003259486,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,468.6,506.9,395.4,527.3,420.0
2254825,190003259489,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,,,,,
2254975,190003259639,2019,Altos,PI,23,F,1,1,,,Altos,434.3,541.3,447.8,434.6,500.0
2255058,190003259722,2019,Altos,PI,18,M,1,1,,,Altos,427.5,401.8,392.9,393.1,420.0
2257871,190003262535,2019,Altos,PI,19,F,1,1,,,Altos,389.5,437.6,397.6,404.9,340.0
2257938,190003262602,2019,Altos,PI,18,F,1,1,,,Altos,494.7,484.7,556.8,542.8,780.0
2257993,190003262657,2019,Altos,PI,22,M,1,1,,,Altos,,,,,
2258035,190003262699,2019,Altos,PI,19,F,1,1,,,Altos,419.7,522.9,567.7,397.0,680.0
2258050,190003262714,2019,Altos,PI,24,M,1,1,,,Altos,513.7,364.1,610.4,784.8,840.0
2258093,190003262757,2019,Altos,PI,17,F,2,2,,,Altos,482.7,523.9,528.4,437.7,600.0
2258116,190003262780,2019,Altos,PI,22,F,1,1,,,Altos,381.1,515.4,516.6,424.6,540.0
2258149,190003262813,2019,Altos,PI,23,M,1,1,,,Altos,428.9,472.4,411.0,395.8,440.0
2258167,190003262831,2019,Altos,PI,20,F,2,2,Altos,2.0,Altos,437.6,384.0,551.2,370.1,480.0
2258357,190003263021,2019,Altos,PI,42,F,1,1,,,Altos,628.1,586.0,564.3,424.2,680.0
2258433,190003263097,2019,Altos,PI,20,M,1,1,,,Altos,539.9,546.8,555.6,447.3,700.0
2258458,190003263122,2019,Altos,PI,20,M,1,1,,,Altos,456.2,483.4,574.2,424.8,740.0
2258510,190003263174,2019,Altos,PI,22,M,1,1,,,Altos,,,,,
2258563,190003263227,2019,Altos,PI,33,M,1,1,,,Altos,,,,,
2261580,190003266244,2019,Altos,PI,16,F,3,1,,,Altos,410.8,441.9,499.1,420.7,520.0
2261616,190003266280,2019,Altos,PI,21,F,1,1,,,Altos,478.5,350.9,438.0,513.9,480.0
2261629,190003266293,2019,Altos,PI,28,F,1,1,,,Altos,405.7,410.6,456.4,391.5,480.0
2261632,190003266296,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,422.4,396.1,501.0,412.0,600.0
2261641,190003266305,2019,Altos,PI,17,F,2,2,Teresina,1.0,Altos,448.3,565.1,512.6,460.1,700.0
2261678,190003266342,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,386.6,356.6,505.8,530.1,300.0
2261744,190003266408,2019,Altos,PI,20,F,1,1,,,Altos,507.2,491.7,527.5,533.5,460.0
2261793,190003266457,2019,Altos,PI,24,F,1,1,,,Altos,506.3,375.3,490.0,408.3,660.0
2261832,190003266496,2019,Altos,PI,21,M,1,1,,,Teresina,672.8,694.1,674.0,809.1,980.0
2261946,190003266610,2019,Altos,PI,36,F,1,1,,,Altos,476.8,487.8,494.7,428.9,500.0
2261951,190003266615,2019,Altos,PI,20,F,1,1,,,Altos,470.3,479.7,509.0,405.0,500.0
2262073,190003266737,2019,Altos,PI,23,F,1,1,,,Altos,509.8,427.7,512.5,423.6,300.0
2262159,190003266823,2019,Altos,PI,17,M,1,1,,,Altos,447.4,454.4,428.2,470.4,600.0
2265098,190003269762,2019,Altos,PI,22,F,1,1,,,Altos,434.7,492.8,537.9,492.9,560.0
2265164,190003269828,2019,Altos,PI,17,M,1,1,,,Altos,423.4,521.3,524.6,612.8,640.0
2265208,190003269872,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,406.5,433.8,430.3,491.3,0.0
2265385,190003270049,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,397.5,446.2,431.3,382.3,240.0
2265485,190003270149,2019,Altos,PI,18,F,1,1,,,Altos,,,,,
2265496,190003270160,2019,Altos,PI,24,F,1,1,,,Altos,445.8,515.7,508.2,431.1,400.0
2265576,190003270240,2019,Altos,PI,43,F,1,1,,,Altos,464.7,497.7,451.3,450.7,340.0
2265653,190003270317,2019,Altos,PI,44,F,1,1,,,Altos,,,,,
2268571,190003273235,2019,Altos,PI,28,F,1,1,,,Altos,563.6,591.2,550.3,583.2,620.0
2268668,190003273332,2019,Altos,PI,22,M,1,1,,,Altos,,495.2,423.4,,400.0
2268672,190003273336,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,351.8,520.0,507.9,438.6,540.0
2268679,190003273343,2019,Altos,PI,19,F,1,1,,,Altos,394.8,539.4,577.1,472.4,500.0
2268738,190003273402,2019,Altos,PI,18,F,3,1,,,Altos,352.6,339.3,498.2,368.0,560.0
2268761,190003273425,2019,Altos,PI,27,M,1,1,,,Altos,,,,,
2268819,190003273483,2019,Altos,PI,16,F,3,1,,,Altos,470.2,407.4,367.8,456.6,400.0
2268905,190003273569,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,450.1,458.8,481.3,376.8,460.0
2269026,190003273690,2019,Altos,PI,21,F,2,2,Altos,2.0,Altos,363.6,416.9,398.5,475.6,0.0
2269156,190003273820,2019,Altos,PI,19,F,1,1,,,Altos,491.1,530.1,512.8,489.5,540.0
2269236,190003273900,2019,Altos,PI,20,F,1,1,,,Altos,420.1,455.3,503.3,498.8,460.0
2269305,190003273969,2019,Altos,PI,15,F,3,1,,,Altos,443.8,367.0,494.1,437.2,600.0
2269343,190003274007,2019,Altos,PI,25,F,1,1,,,Altos,458.5,484.5,529.6,461.1,360.0
2272509,190003277173,2019,Altos,PI,20,M,1,1,,,Altos,389.7,453.9,464.4,478.1,0.0
2272629,190003277293,2019,Altos,PI,19,M,1,1,,,Altos,367.1,519.5,462.3,621.0,500.0
2272743,190003277407,2019,Altos,PI,27,F,1,1,,,Altos,547.2,586.9,586.0,548.4,520.0
2272881,190003277545,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
2272910,190003277574,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
2275810,190003280474,2019,Altos,PI,19,F,1,1,,,Altos,433.1,428.5,450.8,393.9,700.0
2275863,190003280527,2019,Altos,PI,33,F,1,1,,,Altos,,,,,
2276025,190003280689,2019,Altos,PI,22,F,1,1,,,Campo Maior,,,,,
2276033,190003280697,2019,Altos,PI,17,F,3,1,,,Altos,,350.4,393.0,,560.0
2276110,190003280774,2019,Altos,PI,19,F,2,2,,,Altos,416.2,423.7,466.8,403.4,560.0
2276224,190003280888,2019,Altos,PI,15,F,3,1,,,Altos,501.3,457.7,521.3,546.4,660.0
2276302,190003280966,2019,Altos,PI,26,M,1,1,,,Altos,,,,,
2276414,190003281078,2019,Altos,PI,22,M,1,1,,,Altos,447.9,516.2,529.1,409.3,500.0
2276481,190003281145,2019,Altos,PI,50,M,1,1,,,Altos,,,,,
2279607,190003284271,2019,Altos,PI,23,F,1,1,,,Altos,406.7,455.9,488.7,483.5,540.0
2279641,190003284305,2019,Altos,PI,24,M,1,1,,,Altos,435.4,390.1,476.2,485.3,560.0
2279684,190003284348,2019,Altos,PI,21,F,1,1,,,Altos,558.2,546.1,545.0,645.7,840.0
2279701,190003284365,2019,Altos,PI,38,F,1,1,,,Altos,,,,,
2279720,190003284384,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,440.9,459.0,397.7,439.6,480.0
2279762,190003284426,2019,Altos,PI,19,F,1,1,,,Altos,504.8,536.6,538.8,575.7,580.0
2279865,190003284529,2019,Altos,PI,24,M,1,1,,,Altos,469.0,519.9,480.6,436.9,540.0
2279966,190003284630,2019,Altos,PI,21,F,1,1,,,Altos,391.2,510.4,486.4,427.8,300.0
2280109,190003284773,2019,Altos,PI,17,F,2,2,Teresina,1.0,Altos,491.9,529.2,521.4,376.7,580.0
2283262,190003287926,2019,Altos,PI,16,F,3,1,,,Altos,376.9,468.2,356.1,588.5,300.0
2283406,190003288070,2019,Altos,PI,22,F,1,1,,,Altos,,,,,
2283503,190003288167,2019,Altos,PI,16,F,3,1,,,Altos,392.4,416.6,431.1,473.9,540.0
2283561,190003288225,2019,Altos,PI,29,F,1,1,,,Altos,,,,,
2283570,190003288234,2019,Altos,PI,26,M,1,1,,,Altos,512.3,546.7,544.0,439.7,600.0
2283605,190003288269,2019,Altos,PI,19,M,1,1,,,Altos,462.8,584.9,506.1,636.1,560.0
2283612,190003288276,2019,Altos,PI,26,M,1,1,,,Altos,543.5,526.7,540.7,520.3,420.0
2283623,190003288287,2019,Altos,PI,16,M,3,1,,,Altos,437.7,450.1,513.5,488.0,640.0
2283662,190003288326,2019,Altos,PI,19,M,2,3,,,Altos,431.6,578.2,506.7,574.5,880.0
2283670,190003288334,2019,Altos,PI,29,M,1,1,,,Altos,350.0,497.9,517.1,512.1,600.0
2283680,190003288344,2019,Altos,PI,16,F,3,1,,,Altos,535.0,565.2,579.5,582.5,760.0
2286711,190003291375,2019,Altos,PI,22,M,1,1,,,Altos,397.5,468.9,430.1,476.4,440.0
2286735,190003291399,2019,Altos,PI,37,M,1,1,,,Altos,564.0,595.9,542.9,478.9,620.0
2286741,190003291405,2019,Altos,PI,21,F,1,1,,,Altos,587.5,671.2,663.1,720.3,960.0
2286924,190003291588,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,,,,,
2287047,190003291711,2019,Altos,PI,21,M,1,1,,,Altos,,,,,
