,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2214093,170002177864,2017,Altos,PI,16.0,F,3,1,,,Altos,419.9,383.8,479.7,429.7,420.0
2216427,170000513608,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,438.2,443.2,443.7,393.1,540.0
2217751,170002187142,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,466.7,412.4,428.8,397.2,580.0
2224306,170000502792,2017,Altos,PI,23.0,M,1,1,,,Altos,560.6,419.5,453.0,369.8,540.0
2230811,170000511861,2017,Altos,PI,19.0,M,1,1,,,Altos,629.3,579.6,543.8,790.5,540.0
2234009,170002181883,2017,Altos,PI,33.0,M,1,1,,,Altos,,,,,
2234612,170000506888,2017,Altos,PI,16.0,M,3,1,,,Altos,588.1,641.3,572.8,626.6,720.0
2234847,170002182170,2017,Altos,PI,40.0,F,1,1,,,Altos,,,,,
2235826,170000506236,2017,Altos,PI,19.0,F,1,1,,,Altos,459.7,425.9,461.0,394.4,480.0
2246436,170002176752,2017,Altos,PI,22.0,F,1,1,,,Altos,401.8,399.4,311.8,435.0,480.0
2247778,170003849028,2017,Altos,PI,24.0,M,1,1,,,Altos,569.7,550.8,501.3,472.7,540.0
2249889,170005547970,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2253511,170003823164,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,434.8,419.5,327.3,412.0,500.0
2253599,170005539100,2017,Altos,PI,32.0,M,1,1,,,Altos,477.7,597.7,572.2,467.1,480.0
2253906,170003823180,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
2254159,170005539171,2017,Altos,PI,18.0,M,3,1,,,Altos,,,,,
2254768,170005545386,2017,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,470.9,421.5,520.9,575.7,560.0
2263930,170003824110,2017,Altos,PI,17.0,F,3,1,,,Altos,485.8,444.0,440.7,437.3,500.0
2265169,170005527924,2017,Altos,PI,20.0,F,1,1,,,Altos,554.9,544.8,502.4,475.1,620.0
2270167,170002183229,2017,Altos,PI,21.0,F,1,1,,,Altos,436.2,476.6,503.8,421.7,520.0
2274227,170002192908,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,439.8,436.2,484.2,475.6,660.0
2276955,170003849881,2017,Altos,PI,19.0,F,1,1,,,Altos,400.7,451.4,381.1,499.9,540.0
2278760,170003851646,2017,Altos,PI,18.0,M,1,1,,,Altos,685.4,626.2,618.7,806.6,760.0
2281734,170003853100,2017,Altos,PI,16.0,F,3,1,,,Altos,460.2,606.6,522.1,736.3,700.0
2285583,170003855707,2017,Altos,PI,20.0,F,1,1,,,Altos,461.7,506.1,582.5,583.2,740.0
2287218,170003873530,2017,Altos,PI,27.0,M,1,1,,,Altos,464.4,447.1,486.0,382.5,540.0
2287550,170005554477,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,475.1,486.0,500.4,526.6,400.0
2290160,170003861897,2017,Altos,PI,26.0,F,1,1,,,Altos,,,,,
2291197,170005553104,2017,Altos,PI,36.0,F,1,1,,,Altos,448.8,392.6,496.0,379.7,460.0
2297765,170003859604,2017,Altos,PI,32.0,M,1,1,,,Altos,,,,,
2300781,170005556557,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,424.5,572.5,507.5,457.1,480.0
2305897,170003860666,2017,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,525.5,488.9,534.7,520.9,0.0
2309542,170003865608,2017,Altos,PI,21.0,M,1,1,,,Altos,441.8,456.7,368.3,378.6,340.0
2317851,170005557989,2017,Altos,PI,20.0,M,1,1,,,Altos,544.8,525.1,499.9,582.7,560.0
2318602,170005573314,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2320454,170003848336,2017,Altos,PI,33.0,F,1,1,,,Altos,454.5,413.4,434.0,411.5,360.0
2345729,170003874257,2017,Altos,PI,19.0,F,1,1,,,Altos,429.2,438.1,493.7,584.1,540.0
2351438,170005589525,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,437.0,474.0,417.5,413.1,460.0
2353052,170000536515,2017,Altos,PI,18.0,M,1,1,,,Altos,468.8,478.6,516.4,587.4,640.0
2353354,170002215416,2017,Altos,PI,21.0,M,1,1,,,Altos,462.2,481.5,439.5,565.0,420.0
2353812,170002197008,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,527.7,550.6,503.3,521.4,520.0
2354605,170000519998,2017,Altos,PI,20.0,F,1,1,,,Altos,413.8,461.7,455.3,422.4,0.0
2354990,170000533637,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,,,,,
2355455,170000538420,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,506.4,478.2,448.5,398.5,520.0
2355952,170000527692,2017,Altos,PI,22.0,M,1,1,,,Altos,547.1,482.3,453.7,397.1,0.0
2356652,170003877364,2017,Altos,PI,22.0,M,1,1,,,Altos,581.5,587.6,589.9,604.2,680.0
2357271,170000517091,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,458.1,563.0,556.7,497.2,620.0
2357465,170003879061,2017,Altos,PI,41.0,F,1,1,,,Altos,,,,,
2357931,170000533767,2017,Altos,PI,16.0,F,3,1,,,Altos,511.1,414.8,386.8,384.7,400.0
2358634,170002215724,2017,Altos,PI,16.0,F,2,2,Altos,2.0,Altos,520.1,590.4,500.0,638.4,640.0
2361186,170000517383,2017,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,,,,,
2363018,170003879980,2017,Altos,PI,19.0,F,1,1,,,Altos,482.1,449.2,482.4,448.3,520.0
2364067,170005577344,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,492.5,522.8,431.4,440.0,620.0
2367655,170005599092,2017,Altos,PI,18.0,M,1,1,,,Altos,,,,,
2368343,170005586760,2017,Altos,PI,20.0,M,1,1,,,Altos,476.9,417.7,382.9,439.1,360.0
2369573,170002213001,2017,Altos,PI,21.0,F,1,1,,,Altos,550.0,530.1,517.2,551.8,0.0
2376888,170000518044,2017,Altos,PI,35.0,M,1,1,,,Altos,459.6,408.9,418.8,377.8,380.0
2377928,170002210529,2017,Altos,PI,44.0,F,1,1,,,Altos,428.2,404.8,369.7,377.1,0.0
2382382,170000521611,2017,Altos,PI,18.0,F,1,1,,,Altos,441.1,507.0,449.3,376.0,500.0
2384841,170003883589,2017,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,,394.1,469.1,,0.0
2385495,170003887600,2017,Altos,PI,40.0,F,1,1,,,Altos,550.3,340.6,455.0,422.6,500.0
2386619,170003883696,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,437.6,480.4,502.7,507.6,480.0
2386778,170003889415,2017,Altos,PI,40.0,F,1,1,,,Altos,490.8,373.4,433.9,469.4,0.0
2391657,170003884611,2017,Altos,PI,38.0,M,1,1,,,Altos,585.6,673.8,629.9,618.2,620.0
2392253,170003871301,2017,Altos,PI,21.0,F,4,1,,,Altos,,,,,
2397102,170003889956,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,483.1,485.9,429.2,591.1,340.0
2397341,170003887851,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,444.6,480.7,419.8,414.9,500.0
2401442,170005576873,2017,Altos,PI,20.0,M,1,1,,,Altos,446.6,444.1,453.9,497.2,380.0
2404681,170003872259,2017,Altos,PI,20.0,M,1,1,,,Altos,569.2,477.7,529.5,473.6,480.0
2421580,170000534389,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,553.6,522.4,531.6,496.8,520.0
2427959,170000548127,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2435148,170003900993,2017,Altos,PI,20.0,M,1,1,,,Altos,,,,,
2439543,170005609399,2017,Altos,PI,22.0,F,1,1,,,Altos,451.3,449.8,466.7,576.4,380.0
2445149,170003903006,2017,Altos,PI,18.0,F,1,1,,,Altos,493.2,521.2,542.7,562.3,940.0
2452579,170000562635,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
2456475,170003909746,2017,Altos,PI,24.0,F,1,1,,,Altos,466.8,399.3,554.7,402.7,580.0
2459928,170005615028,2017,Altos,PI,19.0,F,1,1,,,Altos,566.7,504.9,545.4,479.5,620.0
2460301,170003892745,2017,Altos,PI,25.0,F,1,1,,,Altos,500.7,509.8,528.3,416.2,540.0
2463744,170003895969,2017,Altos,PI,33.0,F,1,1,,,Altos,,,,,
2464797,170005612204,2017,Altos,PI,20.0,F,2,2,Teresina,2.0,Altos,,486.3,527.2,,520.0
2466641,170005621530,2017,Altos,PI,17.0,F,2,3,Altos,4.0,Altos,479.7,550.9,462.4,409.7,640.0
2468320,170005609424,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,583.6,425.5,532.0,572.4,540.0
2470397,170003893387,2017,Altos,PI,23.0,F,1,1,,,Altos,559.8,547.3,568.5,517.5,560.0
2472011,170005618896,2017,Altos,PI,35.0,F,1,1,,,Altos,,,,,
2474983,170003893728,2017,Altos,PI,19.0,F,1,1,,,Altos,504.2,480.3,479.5,499.8,520.0
2478730,170000558648,2017,Altos,PI,25.0,M,1,1,,,Altos,553.6,567.2,575.8,400.7,640.0
2480566,170002230749,2017,Altos,PI,19.0,M,1,1,,,Altos,475.2,460.7,478.1,570.2,600.0
2481957,170002224703,2017,Altos,PI,21.0,F,1,1,,,Altos,400.2,500.0,464.9,420.6,480.0
2486033,170002228592,2017,Altos,PI,18.0,F,3,1,,,Altos,,,,,
2487162,170002260814,2017,Altos,PI,25.0,F,1,1,,,Altos,,,,,
2488088,170000591694,2017,Altos,PI,19.0,M,1,1,,,Altos,453.4,613.1,547.1,705.4,0.0
2491546,170003959696,2017,Altos,PI,24.0,F,1,1,,,Altos,491.4,456.4,511.8,568.7,520.0
2496648,170003969564,2017,Altos,PI,25.0,F,1,1,,,Altos,,,,,
2497711,170003974186,2017,Altos,PI,17.0,F,2,3,Campo Maior,4.0,Campo Maior,598.8,643.9,589.4,693.3,820.0
2501275,170003975264,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,486.2,357.6,372.6,354.1,240.0
2503759,170003985306,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,416.5,420.5,478.7,468.3,400.0
2508055,170000622326,2017,Altos,PI,16.0,M,3,1,,,Altos,510.8,490.5,493.9,471.0,480.0
2509582,170000629679,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,397.7,374.4,461.5,382.7,540.0
2512013,170000617381,2017,Altos,PI,20.0,F,2,3,Teresina,4.0,Altos,573.3,481.4,512.3,438.4,460.0
2512505,170003956808,2017,Altos,PI,19.0,F,1,1,,,Altos,535.8,516.1,519.8,449.2,440.0
2514255,170000629733,2017,Altos,PI,19.0,F,1,1,,,Altos,392.6,473.8,488.5,460.8,680.0
2517446,170003970513,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,517.7,432.6,459.1,452.7,520.0
2517902,170003984331,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
2518462,170003969057,2017,Altos,PI,20.0,F,1,1,,,Altos,402.4,448.3,399.5,411.9,400.0
2520700,170003962249,2017,Altos,PI,22.0,F,1,1,,,Altos,524.8,423.6,527.7,415.3,380.0
2521282,170005666296,2017,Altos,PI,22.0,M,1,1,,,Altos,544.6,,,638.5,
2521522,170003951419,2017,Altos,PI,20.0,F,1,1,,,Altos,566.3,592.4,527.0,537.3,760.0
2522112,170005666434,2017,Altos,PI,24.0,F,1,1,,,Altos,,,,,
2522128,170005654483,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,429.6,431.2,441.6,468.7,400.0
2522153,170003958478,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2522455,170005672462,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,391.7,376.8,491.3,474.1,400.0
2522577,170003947830,2017,Altos,PI,18.0,F,3,1,,,Altos,462.3,406.3,473.3,463.0,380.0
2527016,170005666787,2017,Altos,PI,26.0,F,1,1,,,Altos,,,,,
2527520,170003959812,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,427.0,515.8,425.0,538.4,560.0
2529269,170005655939,2017,Altos,PI,36.0,F,1,1,,,Altos,484.6,411.2,407.3,380.4,0.0
2529475,170003963341,2017,Altos,PI,35.0,M,1,1,,,Altos,485.4,579.0,474.8,514.0,0.0
2530349,170003963464,2017,Altos,PI,28.0,F,1,1,,,Altos,,,,,
2530904,170005658962,2017,Altos,PI,20.0,F,1,1,,,Altos,520.5,580.6,546.1,524.8,580.0
2532139,170003981473,2017,Altos,PI,19.0,F,1,1,,,Altos,455.6,560.0,593.4,726.9,640.0
2532949,170003983092,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,440.3,411.9,511.6,400.0,480.0
2535171,170003969577,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
2536890,170005664039,2017,Altos,PI,21.0,F,1,1,,,Altos,545.8,463.3,512.2,554.5,620.0
2537505,170005661003,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,448.2,531.1,511.1,519.4,0.0
2538513,170003941628,2017,Altos,PI,38.0,M,1,1,,,Altos,,,,,
2539668,170005667289,2017,Altos,PI,28.0,F,1,1,,,Altos,412.2,554.6,578.1,382.3,540.0
2540612,170003944802,2017,Altos,PI,19.0,F,1,1,,,Altos,498.5,561.6,557.9,423.0,540.0
2543581,170005661514,2017,Altos,PI,26.0,M,1,1,,,Altos,428.3,364.0,317.7,368.4,300.0
2543941,170003958576,2017,Altos,PI,20.0,M,1,1,,,Altos,,490.3,517.2,,0.0
2544382,170005673775,2017,Altos,PI,42.0,F,1,1,,,Altos,451.8,508.5,507.6,394.0,560.0
2566364,170000625953,2017,Altos,PI,31.0,F,1,1,,,Altos,584.2,558.9,586.3,591.4,580.0
2571240,170000617905,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,433.9,372.3,425.3,404.6,480.0
2576621,170000634571,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
2577184,170002295653,2017,Altos,PI,20.0,F,1,1,,,Altos,,602.9,544.2,,860.0
2580794,170002298970,2017,Altos,PI,18.0,M,3,1,,,Altos,616.2,628.8,591.5,697.6,460.0
2583953,170000637075,2017,Altos,PI,37.0,M,1,1,,,Altos,528.8,685.6,532.8,395.8,580.0
2587645,170005681975,2017,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,,363.7,396.2,,380.0
2588433,170005690350,2017,Altos,PI,46.0,F,1,1,,,Altos,,,,,
2591897,170005685128,2017,Altos,PI,19.0,F,1,1,,,Altos,431.9,421.2,400.0,403.1,500.0
2594911,170005694209,2017,Altos,PI,23.0,M,1,1,,,Altos,520.1,597.9,549.9,639.7,520.0
2595026,170005687790,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,404.4,474.4,410.5,421.9,340.0
2599422,170005695914,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
2600785,170005680601,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,536.9,531.9,517.0,516.6,560.0
2601747,170005690889,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
2603414,170005677642,2017,Altos,PI,15.0,F,3,1,,,Altos,493.6,609.6,547.1,542.6,800.0
2603892,170000638396,2017,Altos,PI,17.0,M,3,1,,,Altos,469.6,436.7,468.6,456.1,560.0
2609439,170000648276,2017,Altos,PI,22.0,F,1,1,,,Altos,481.0,395.3,491.5,416.1,640.0
2609502,170000656893,2017,Altos,PI,22.0,M,1,1,,,Altos,531.1,397.9,570.4,616.4,700.0
2613944,170005697711,2017,Altos,PI,17.0,F,3,1,,,Altos,493.7,447.1,508.3,525.0,600.0
2621821,170000619669,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,586.7,456.9,506.1,501.1,760.0
2627255,170000617166,2017,Altos,PI,28.0,M,1,1,,,Altos,,,,,
2641691,170000639787,2017,Altos,PI,20.0,M,1,1,,,Altos,,,,,
2644876,170002320944,2017,Altos,PI,18.0,F,1,1,,,Altos,399.8,511.1,498.1,496.3,500.0
2660468,170002329655,2017,Altos,PI,19.0,F,1,1,,,Altos,599.3,570.8,564.5,555.8,520.0
2660641,170002335680,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,510.3,552.1,498.3,470.7,440.0
2664066,170005696960,2017,Altos,PI,29.0,M,1,1,,,Teresina,,,,,
2667771,170002336495,2017,Altos,PI,19.0,M,1,1,,,Altos,608.3,589.2,522.8,487.4,560.0
2670058,170002340096,2017,Altos,PI,20.0,F,2,2,Teresina,2.0,Altos,443.7,435.4,525.2,379.6,500.0
2670287,170002337094,2017,Altos,PI,19.0,F,1,1,,,Altos,539.5,616.8,579.5,563.2,480.0
2672122,170003999457,2017,Altos,PI,19.0,M,2,2,Teresina,2.0,Altos,583.1,541.4,556.7,518.0,460.0
2672194,170005724266,2017,Altos,PI,27.0,M,1,1,,,Altos,461.9,503.8,469.8,408.0,500.0
2676315,170005705525,2017,Altos,PI,21.0,F,1,1,,,Altos,491.2,491.2,498.5,544.6,480.0
2677864,170003998242,2017,Altos,PI,22.0,F,1,1,,,Altos,595.6,544.5,537.1,498.3,600.0
2678578,170003998095,2017,Altos,PI,26.0,F,1,1,,,Altos,590.9,644.1,603.6,555.9,720.0
2679523,170004011315,2017,Altos,PI,43.0,F,1,1,,,Altos,481.9,425.3,514.2,372.6,520.0
2680153,170005706443,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,424.2,435.9,456.2,458.3,540.0
2680630,170004002276,2017,Altos,PI,25.0,F,1,1,,,Altos,610.3,661.4,621.8,688.4,800.0
2681251,170005712047,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
2682521,170005718783,2017,Altos,PI,35.0,M,1,1,,,Altos,,,,,
2683603,170003997963,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
2685503,170000670591,2017,Altos,PI,23.0,M,1,1,,,Altos,558.4,564.9,493.1,472.7,440.0
2687292,170004011719,2017,Altos,PI,15.0,F,3,1,,,Altos,422.0,462.9,365.5,426.9,280.0
2688391,170004005484,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
2690030,170005715953,2017,Altos,PI,34.0,F,1,1,,,Altos,477.7,517.1,479.0,388.8,500.0
2692396,170003997836,2017,Altos,PI,16.0,F,3,1,,,Altos,506.8,455.9,501.0,482.3,580.0
2697704,170000675254,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
2697713,170002350010,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,490.1,466.3,526.5,603.2,560.0
2697719,170004020585,2017,Altos,PI,18.0,F,1,1,,,Altos,377.6,478.2,534.1,465.0,640.0
2700446,170002361533,2017,Altos,PI,21.0,M,1,1,,,Altos,473.3,504.4,411.5,410.0,260.0
2706572,170002359383,2017,Altos,PI,28.0,F,1,1,,,Altos,,,,,
2711748,170004023222,2017,Altos,PI,47.0,M,1,1,,,Altos,518.2,591.0,490.7,465.2,420.0
2716114,170004025899,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,532.8,449.0,488.6,513.4,480.0
2716399,170004015320,2017,Altos,PI,18.0,F,1,1,,,Altos,465.9,605.4,612.6,541.4,720.0
2724578,170004031956,2017,Altos,PI,20.0,F,1,1,,,Altos,451.3,392.4,345.5,492.8,0.0
2730580,170002350312,2017,Altos,PI,25.0,M,1,1,,,Altos,513.5,385.1,428.1,597.6,540.0
2734896,170004016753,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,421.3,594.5,558.3,494.0,620.0
2736133,170004035233,2017,Altos,PI,28.0,M,1,1,,,Altos,,,,,
2742434,170002362823,2017,Altos,PI,18.0,F,1,1,,,Altos,474.2,568.0,392.9,422.3,560.0
2749725,170000685823,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,454.8,396.2,336.4,357.6,520.0
2750789,170004020123,2017,Altos,PI,22.0,F,1,1,,,Altos,418.2,543.0,498.5,384.3,500.0
2756689,170003994143,2017,Altos,PI,15.0,F,3,1,,,Altos,577.8,638.7,643.8,747.4,720.0
2757403,170002363228,2017,Altos,PI,24.0,M,1,1,,,Altos,398.5,521.9,419.0,474.4,520.0
2758414,170000677622,2017,Altos,PI,22.0,M,2,2,Altos,2.0,Altos,515.8,530.5,402.4,422.8,0.0
2761259,170002357338,2017,Altos,PI,20.0,F,1,1,,,Altos,413.7,435.6,486.8,391.1,560.0
2762867,170002351277,2017,Altos,PI,26.0,F,1,1,,,Altos,487.7,495.8,503.3,435.8,400.0
2764551,170005736906,2017,Altos,PI,32.0,F,1,1,,,Altos,511.0,528.6,552.8,514.4,620.0
2765655,170005732273,2017,Altos,PI,18.0,F,2,3,Altos,4.0,Altos,475.9,477.6,457.3,533.8,640.0
2767839,170002363562,2017,Altos,PI,49.0,F,1,1,,,Altos,407.2,395.0,548.1,541.3,660.0
2768782,170002360566,2017,Altos,PI,25.0,M,1,1,,,Altos,498.4,552.9,522.8,471.0,600.0
2772798,170005708037,2017,Altos,PI,21.0,F,1,1,,,Altos,410.6,417.4,415.2,390.2,420.0
2773193,170003994479,2017,Altos,PI,26.0,F,1,1,,,Altos,612.0,653.5,592.0,550.7,680.0
2774494,170005702065,2017,Altos,PI,21.0,F,1,1,,,Altos,502.4,429.2,500.4,595.2,540.0
2782389,170005734983,2017,Altos,PI,19.0,M,1,1,,,Altos,483.4,512.0,495.3,581.3,420.0
2784176,170005746603,2017,Altos,PI,16.0,F,3,1,,,Teresina,577.8,599.4,577.6,699.3,880.0
2784652,170005729694,2017,Altos,PI,18.0,F,1,1,,,Altos,498.7,528.4,527.7,667.3,560.0
2785598,170000684104,2017,Altos,PI,19.0,F,1,1,,,Altos,507.7,544.4,538.8,424.4,580.0
2787448,170005746719,2017,Altos,PI,18.0,F,1,1,,,Altos,383.3,394.7,522.5,535.5,580.0
2789758,170005742228,2017,Altos,PI,25.0,F,1,1,,,Nossa Senhora do Socorro,403.9,476.1,494.0,373.9,500.0
2794624,170005730203,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,422.7,477.9,432.1,426.4,280.0
2796136,170005727314,2017,Altos,PI,23.0,M,1,1,,,Altos,451.0,423.7,460.2,391.3,460.0
2796210,170005748843,2017,Altos,PI,19.0,M,1,1,,,Altos,461.5,365.4,473.8,428.3,520.0
2797126,170005718121,2017,Altos,PI,20.0,F,1,1,,,Altos,476.7,507.0,467.9,479.5,460.0
2798766,170005702827,2017,Altos,PI,27.0,F,1,1,,,Altos,,,,,
2800655,170002367081,2017,Altos,PI,32.0,F,1,1,,,Altos,566.8,582.6,539.1,513.2,440.0
2803354,170005725913,2017,Altos,PI,39.0,M,1,1,,,Altos,,,,,
2804445,170005742864,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,470.6,426.8,455.0,471.9,0.0
2805430,170000668498,2017,Altos,PI,28.0,M,1,1,,,Altos,480.8,598.6,527.2,458.3,500.0
2807095,170002355294,2017,Altos,PI,24.0,M,1,1,,,Altos,,,,,
2809209,170002358727,2017,Altos,PI,21.0,F,1,1,,,Altos,497.8,439.0,491.5,448.0,440.0
2822107,170000694075,2017,Altos,PI,16.0,M,2,2,Campo Maior,1.0,Altos,432.3,592.6,546.5,571.9,720.0
2836413,170004038930,2017,Altos,PI,29.0,F,1,1,,,Altos,491.9,526.6,543.8,450.0,480.0
2840726,170004040643,2017,Altos,PI,18.0,M,1,1,,,Altos,,569.7,426.1,,520.0
2848218,170000723144,2017,Altos,PI,30.0,F,1,1,,,Altos,439.5,382.9,394.8,446.0,0.0
2854770,170000710207,2017,Altos,PI,20.0,M,1,1,,,Altos,449.4,542.7,562.3,510.1,540.0
2862685,170000705024,2017,Altos,PI,39.0,F,1,1,,,Altos,,,,,
2864566,170000706855,2017,Altos,PI,22.0,F,1,1,,,Altos,476.7,446.8,504.5,502.1,0.0
2878302,170000728309,2017,Altos,PI,34.0,M,1,1,,,Altos,426.5,578.3,532.7,547.2,560.0
2884720,170002381734,2017,Altos,PI,17.0,F,2,3,Altos,4.0,Altos,459.7,559.1,482.8,590.6,500.0
2886011,170005770956,2017,Altos,PI,25.0,F,1,1,,,Altos,463.1,521.3,463.6,475.7,660.0
2890489,170005771238,2017,Altos,PI,22.0,M,1,1,,,Altos,500.9,444.0,430.6,479.9,200.0
2892998,170000727382,2017,Altos,PI,49.0,F,1,1,,,Altos,387.0,411.8,399.2,359.9,0.0
2895101,170000733710,2017,Altos,PI,21.0,M,1,1,,,Altos,480.9,552.4,489.0,428.5,560.0
2897715,170004055490,2017,Altos,PI,22.0,M,1,1,,,Altos,,,,,
2908614,170004042936,2017,Altos,PI,18.0,F,1,1,,,Altos,435.2,586.0,455.1,490.9,560.0
2914670,170005756738,2017,Altos,PI,20.0,M,1,1,,,Altos,521.1,503.0,489.8,468.4,540.0
2918221,170005772174,2017,Altos,PI,30.0,F,1,1,,,Altos,466.3,429.8,430.6,363.3,0.0
2920353,170002391756,2017,Altos,PI,25.0,M,1,1,,,Altos,556.3,446.3,506.8,631.6,460.0
2932275,170000693923,2017,Altos,PI,26.0,M,1,1,,,Altos,630.2,608.7,579.3,667.5,600.0
2933299,170005769248,2017,Altos,PI,38.0,M,1,1,,,Altos,386.4,408.3,551.5,378.9,480.0
2936541,170002411472,2017,Altos,PI,30.0,F,1,1,,,Altos,408.9,516.5,556.0,575.2,480.0
2938499,170005763263,2017,Altos,PI,29.0,F,1,1,,,Altos,600.4,629.9,633.8,577.4,600.0
2942727,170002396135,2017,Altos,PI,29.0,M,1,1,,,Altos,535.9,477.2,476.2,468.7,560.0
2943880,170002411657,2017,Altos,PI,18.0,M,2,2,Teresina,1.0,Altos,591.6,632.9,554.8,687.0,680.0
2945158,170002402802,2017,Altos,PI,20.0,F,1,1,,,Altos,587.0,642.5,626.3,421.1,620.0
2945833,170004062812,2017,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,400.4,374.7,341.1,369.3,320.0
2950870,170004072251,2017,Altos,PI,24.0,F,1,1,,,Altos,,,,,
2954809,170002409262,2017,Altos,PI,16.0,F,3,1,,,Altos,544.0,550.4,490.9,492.3,780.0
2965808,170005749237,2017,Altos,PI,18.0,M,2,2,Campo Maior,1.0,Campo Maior,552.3,472.4,436.3,507.8,440.0
2975301,170002412084,2017,Altos,PI,19.0,F,1,1,,,Altos,576.6,436.4,542.1,407.9,560.0
2978431,170002393745,2017,Altos,PI,42.0,M,1,1,,,Altos,,,,,
2979819,170002412408,2017,Altos,PI,40.0,F,1,1,,,Altos,,,,,
2980126,170002397001,2017,Altos,PI,23.0,F,1,1,,,Altos,430.0,388.8,423.7,427.3,0.0
2983524,170004065575,2017,Altos,PI,34.0,F,1,1,,,Altos,,,,,
2987125,170002393970,2017,Altos,PI,19.0,M,1,1,,,Altos,455.2,529.7,521.2,584.4,580.0
2988243,170004084516,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,446.4,355.7,407.5,507.8,0.0
2988884,170004067568,2017,Altos,PI,17.0,F,3,1,,,Altos,415.4,479.8,498.5,529.7,580.0
2989542,170002404870,2017,Altos,PI,19.0,F,1,1,,,Altos,634.0,657.8,595.4,580.9,920.0
2996400,170000747226,2017,Altos,PI,16.0,F,3,1,,,Piripiri,492.5,497.0,473.6,398.6,560.0
3010765,170000752602,2017,Altos,PI,19.0,M,1,1,,,Altos,513.9,531.7,469.8,473.2,640.0
